ID_start,ID_end
MEL,TUN
XIY,JNB
DMK,ORD
SGN,HND
KUL,SCL
MNL,ORD
CLO,CBR
SVO,LHR
PHX,BCN
BOS,CGK
BSB,DXB
DEL,DMK
CBR,SZX
SHA,ICN
BOS,SZX
YYZ,AKL
KUL,JED
CLO,CPT
PEK,SZX
BSB,PHX
SHA,SYD
BSB,CKG
DMK,XIY
LIM,BOM
PVG,EWR
SZX,LOS
SVO,LAS
CKG,PVG
KMG,LGW
EZE,ATL
SYD,LAS
GRU,MEX
MAD,YYZ
MEL,ALG
SHA,BOM
ADD,CKG
LOS,MCO
JED,LGW
AKL,ATL
BOM,MEL
IAH,LGW
LHR,CAN
KMG,SVO
SVO,MNL
HND,JFK
BSB,CMN
SCL,LAS
LAS,SIN
JFK,HRG
DFW,KMG
TPE,BCN
BOG,YYZ
CLT,TUN
IST,JNB
LAS,KMG
SHA,MNL
EWR,CKG
BOS,CAI
SYD,CMN
IAH,SIN
ATL,CLT
SIN,FRA
LHR,MCO
MAD,BKK
HRG,SHA
SEA,DOH
DEN,GRU
KUL,SYD
KUL,XIY
DEN,LHR
BCN,CMN
AMS,KMG
IST,MNL
TPE,BOS
XIY,SEA
MAD,CGK
CDG,EWR
JED,ADL
DFW,HKG
BOS,BKK
DFW,LAS
KUL,DOH
AMS,BOG
GRU,KMG
BOM,CDG
XIY,FRA
XIY,PEK
CKG,FRA
MNL,PHX
CKG,HGH
CBR,AMS
CDG,MEL
HND,CGK
SDU,LIM
CLT,HRG
ATL,MEL
SFO,MEX
ORD,MEL
BCN,ADL
PHX,YYZ
LAS,CMN
ALG,CAN
CDG,LAX
IAH,BOG
TPE,SIN
KUL,MAD
BOS,DFW
EZE,CGK
MIA,BCN
KMG,CLO
GRU,TPE
DMK,SFO
KMG,CMN
SFO,YYZ
MNL,SDU
AKL,JNB
LAX,CLO
SIN,NBO
KMG,LOS
LIM,HKG
DOH,SHA
LAX,SDU
LAX,KMG
CKG,CMN
CGK,CAI
JFK,SCL
DMK,BOM
CGK,BCN
MEX,DEL
EWR,MAD
BOM,BSB
ALG,SDU
ATL,CBR
ATL,XIY
SIN,IAH
ADL,MEX
AMS,CLT
ORD,SVO
ICN,JNB
AKL,BKK
LOS,DEN
CLO,TPE
DEN,LGW
TUN,ICN
ADD,SGN
ADD,BSB
ALG,DOH
LHR,FRA
IAH,DFW
MNL,TUN
KUL,CMN
MIA,BKK
CAN,JED
SZX,XIY
EZE,CBR
DEL,IAH
IST,NBO
MAD,AMS
CAN,MNL
ADD,KUL
CLO,PVG
ICN,ORD
PVG,CDG
LAS,MEX
DMK,DOH
PHX,CKG
ATL,CKG
CBR,KUL
DXB,BOM
MEX,CDG
FRA,DOH
LOS,CPT
MNL,BKK
LIM,DOH
ICN,LGW
CGK,DXB
MEX,DEN
LOS,MEX
TPE,CKG
SVO,MEL
KMG,FRA
CGK,LAS
JNB,EWR
MNL,IST
CKG,DXB
SCL,JED
SIN,MIA
MEX,CLT
AMS,BOS
LAS,TUN
SHA,JNB
CKG,ADL
LGW,LAX
DFW,AMS
SHA,KUL
DMK,YYZ
JNB,SVO
ORD,JNB
DEL,MEL
BKK,CPT
ICN,BOS
JED,PEK
HKG,GRU
LHR,SFO
HND,EWR
NBO,BCN
HGH,ADL
EZE,ADD
DEN,DOH
MEL,DFW
DXB,CPT
GRU,JFK
CMN,ADD
JFK,DMK
AMS,DOH
CDG,BOM
TPE,JNB
IAH,SFO
JFK,ADL
PVG,MAD
DXB,GRU
CKG,CDG
CPT,SDU
BKK,DMK
BOS,IST
DEL,AKL
DXB,ADD
SGN,SCL
MEL,DXB
SHA,ALG
SHA,AKL
BKK,JED
ATL,BSB
BOM,LGW
CAI,SDU
LAS,MCO
BOG,ORD
IAH,ICN
MEX,PEK
MCO,SHA
ALG,DEL
CDG,HRG
IAH,DEL
EWR,SEA
AMS,CBR
MEX,SEA
BOG,SHA
CLT,BCN
CAI,BOG
PEK,CDG
MEX,MNL
PVG,JNB
MEL,IAH
SDU,IAH
SEA,HGH
SEA,AMS
NBO,MNL
SGN,BOG
EZE,CAI
AMS,ATL
MNL,IAH
SEA,SCL
SFO,SDU
CLT,BOM
EZE,CPT
EWR,DFW
FRA,CLO
ICN,SDU
AMS,BSB
DFW,MEX
MEL,KUL
TPE,MEX
AMS,IAH
SEA,MAD
SGN,FRA
LAS,ADL
ALG,LGW
LIM,DXB
PHX,MCO
ATL,SIN
MAD,TPE
CAI,MCO
ORD,SGN
SFO,HND
YYZ,SEA
SCL,BSB
HRG,MNL
SEA,SDU
HRG,IST
NBO,IAH
JED,CGK
BOS,MCO
GRU,DFW
MCO,HND
KMG,HGH
LOS,MNL
EWR,MEX
YYZ,SDU
IST,SHA
BSB,SVO
DMK,HGH
KUL,PEK
NBO,MEL
CKG,JNB
SFO,SZX
CGK,DEN
SIN,XIY
KMG,CKG
HKG,SHA
CAN,LIM
AKL,CGK
SZX,ORD
DXB,ORD
ADL,DFW
MNL,JNB
BKK,HGH
KMG,SZX
IST,MEX
SIN,LOS
SIN,DFW
JNB,ICN
NBO,ORD
MAD,GRU
FRA,HGH
AKL,CDG
YYZ,LOS
JNB,AKL
ALG,PEK
JNB,LIM
LAS,DXB
CPT,JFK
CAI,CPT
XIY,IAH
KUL,ATL
DMK,LGW
MCO,PVG
GRU,ORD
NBO,CBR
YYZ,JFK
ADL,CPT
CDG,LHR
HGH,KMG
HND,CMN
SVO,DXB
YYZ,DMK
LAX,SYD
FRA,MEL
BOM,ADL
TUN,LOS
AMS,DEN
ATL,JED
BCN,DEL
PEK,CPT
CLO,HRG
LGW,EZE
SEA,TUN
MEL,SZX
AMS,IST
NBO,AMS
KUL,MEX
KMG,CPT
KUL,LAX
IAH,DEN
SYD,DEL
SDU,CBR
MEX,CKG
CMN,PEK
SFO,AKL
ADD,HGH
LGW,KMG
XIY,LOS
MNL,CLO
CAI,ALG
AMS,BCN
CAN,DFW
CAN,SZX
DMK,LHR
CLO,SEA
LAX,LGW
LGW,LHR
SIN,CMN
CMN,ALG
CGK,LIM
PHX,KMG
SDU,ATL
JED,HKG
BCN,CPT
DFW,SDU
ICN,LOS
MEL,DEL
PEK,CGK
JNB,BSB
LAX,BOS
ADL,EZE
EZE,ORD
BSB,MIA
LHR,TPE
BOS,BCN
LIM,MNL
SCL,SGN
DEL,MEX
DMK,BKK
PHX,JED
CLO,LAX
LAS,SHA
DFW,ADL
CBR,DOH
BOM,EWR
DXB,SDU
CLT,HGH
ADD,ICN
PEK,PHX
KUL,LIM
PEK,ORD
IST,ATL
HGH,HKG
LAX,BOG
DOH,ATL
DEN,KUL
SZX,PHX
LHR,CDG
BOG,LAS
SIN,CAI
HKG,KUL
SCL,HGH
CAN,ICN
BOS,GRU
ORD,MEX
ADD,CLO
CBR,ADD
ADL,SCL
AMS,SIN
PVG,FRA
GRU,FRA
DXB,BOS
PEK,SGN
HRG,LAS
KUL,PVG
LIM,YYZ
SYD,ICN
PHX,CDG
SIN,PHX
ALG,BOS
PHX,CBR
ORD,DOH
LOS,HKG
MEX,JED
LAS,YYZ
MNL,EZE
JFK,JED
HGH,MEL
DEL,ALG
SHA,LAX
SZX,CKG
HKG,CAN
HRG,TPE
CAN,SEA
CLT,HKG
MCO,LOS
GRU,LOS
SEA,HKG
JFK,CMN
HND,DFW
HGH,SVO
CKG,MEX
PVG,SEA
BOG,CLO
CAN,BKK
BCN,EWR
KMG,ORD
AKL,BOM
MNL,CMN
ADD,SYD
JNB,IAH
SFO,AMS
DOH,FRA
PHX,XIY
CBR,CMN
BSB,SZX
PHX,JFK
MEL,CBR
HRG,YYZ
DEN,MEX
JFK,LGW
LGW,MAD
DOH,KUL
DEN,CMN
SHA,CLO
CAI,LIM
MNL,MEX
CBR,CPT
KMG,MCO
SYD,SGN
CMN,ATL
SVO,CAI
DMK,IAH
TUN,CAN
IAH,TUN
ICN,CKG
SHA,CDG
PVG,HKG
HRG,LOS
JED,MCO
MNL,BOM
NBO,FRA
CPT,BKK
MAD,HRG
DEN,DEL
IST,CKG
LAS,LHR
LOS,CMN
EWR,EZE
SEA,ICN
AMS,FRA
CMN,BKK
SYD,TUN
SZX,CBR
CKG,HKG
IST,CBR
SGN,CMN
GRU,CAI
ADL,JFK
HRG,LAX
BSB,ATL
DEN,CLO
KUL,HKG
LHR,NBO
JNB,PEK
YYZ,BSB
BOS,CBR
AMS,JFK
MNL,SCL
MEX,HGH
SEA,GRU
MAD,EWR
ATL,HKG
DFW,CLT
KMG,SFO
JFK,CKG
SHA,ADL
PEK,LAX
SYD,SCL
CMN,IST
DXB,DEN
SVO,SZX
JED,LIM
TUN,ATL
DOH,HGH
ATL,SZX
BSB,DFW
SHA,ADD
DXB,MCO
DXB,DEL
ALG,ADL
HKG,JNB
LHR,CPT
ADL,XIY
BCN,AKL
CPT,LAX
GRU,DXB
PHX,CLO
ORD,MCO
MNL,HGH
SDU,LHR
LAS,KUL
ORD,HRG
DMK,LIM
ADD,EZE
KUL,DEL
LAX,SFO
CKG,CPT
SVO,JED
BKK,HRG
HRG,BKK
EWR,JFK
CBR,JFK
LIM,ORD
JNB,PHX
LAX,TPE
CAI,SCL
MAD,PVG
HKG,ATL
MEL,TPE
SYD,YYZ
DXB,MNL
AMS,AKL
CLT,EWR
TUN,DEL
SEA,MNL
TUN,BCN
DOH,AKL
DEL,CMN
LAX,SGN
ICN,BCN
TUN,YYZ
BOM,ORD
BCN,CDG
ORD,MAD
GRU,DMK
JED,SEA
DMK,ICN
FRA,MCO
PEK,SFO
MAD,BOM
ADD,MEX
NBO,SYD
HND,LIM
IST,BOS
ADD,SFO
BOG,CLT
TUN,SCL
DFW,ALG
HKG,EZE
TUN,SDU
JED,MNL
SIN,CGK
IAH,KUL
XIY,MEX
DEL,SFO
BKK,CBR
MCO,BOM
CDG,BCN
CKG,YYZ
CBR,BCN
BOM,CKG
IAH,TPE
LOS,BCN
LIM,MEL
AMS,EZE
PEK,BSB
KUL,SIN
HKG,TUN
DEN,BOM
DMK,JFK
MCO,SCL
JFK,SFO
CBR,ATL
KUL,MEL
SYD,CLT
BOG,HND
CAN,EWR
GRU,PHX
SHA,CLT
DOH,SZX
SIN,SZX
CBR,PVG
JFK,EZE
LOS,EWR
PHX,EWR
LHR,LOS
LOS,TUN
TUN,DXB
JFK,LAS
AMS,XIY
MIA,SFO
CDG,DXB
JNB,LAS
AKL,LOS
SEA,MEX
ATL,ICN
SDU,SVO
LAS,AKL
ATL,BCN
TPE,DEN
TUN,EZE
CAI,SZX
PVG,KMG
LAS,PEK
HKG,SCL
SIN,DOH
BCN,BOS
DXB,DOH
KMG,SCL
DXB,JNB
XIY,PHX
BSB,YYZ
CMN,EZE
CMN,MNL
SGN,IST
BCN,ORD
SZX,SDU
LHR,XIY
BOM,BOG
MCO,BOG
DOH,CAI
PEK,TUN
JFK,HND
HRG,BCN
NBO,TPE
BOG,SZX
HGH,PEK
IAH,JFK
MCO,ALG
ICN,EWR
DOH,JFK
AKL,TUN
LIM,MIA
SZX,MAD
LGW,BOS
AMS,MCO
AKL,DOH
SYD,IST
MCO,TUN
BOM,MIA
SYD,LOS
MEL,JFK
SHA,SEA
BOS,ICN
XIY,LGW
LAS,SEA
CBR,HKG
SDU,LOS
FRA,SVO
SCL,BOG
CPT,MCO
DMK,ADD
GRU,JED
KMG,BKK
CBR,CAI
MEL,ADL
BOM,AMS
JFK,CGK
JNB,ALG
SYD,NBO
BOG,HRG
SIN,ADD
CBR,PHX
JNB,CBR
CLT,AMS
TUN,CPT
BOM,DFW
BCN,FRA
JNB,HKG
ALG,ORD
JFK,DXB
MNL,XIY
EZE,BSB
CLO,KMG
NBO,ALG
MCO,SZX
BKK,EWR
BCN,JFK
EWR,CGK
KUL,CAN
MNL,LGW
DXB,MIA
BOS,HKG
LOS,FRA
BOS,HRG
IST,AMS
CDG,SYD
PHX,ATL
FRA,SHA
DFW,BSB
MAD,SGN
CKG,HRG
MIA,LOS
DEN,DFW
KMG,HND
SEA,LIM
DEN,NBO
SGN,DMK
LGW,FRA
KUL,BKK
CKG,GRU
EZE,SZX
LAS,SGN
CGK,LHR
SZX,TPE
AMS,CPT
CPT,PEK
NBO,DEN
PVG,PEK
DMK,CKG
MEL,AMS
ICN,BKK
ADL,CKG
DEL,HRG
GRU,LGW
BSB,JNB
BOG,JNB
NBO,HRG
ORD,XIY
DXB,HND
DMK,TUN
PVG,DEL
GRU,IAH
CAI,FRA
DOH,BKK
CAN,CGK
ADL,CBR
AKL,XIY
PVG,XIY
DFW,MAD
AKL,MIA
GRU,KUL
BOS,LIM
BSB,LHR
DEN,ATL
DEL,CGK
SZX,PEK
HRG,DOH
SFO,HKG
JED,HGH
CAI,MAD
SVO,SYD
CKG,NBO
AKL,PVG
HND,SHA
SDU,DFW
IAH,AMS
BSB,HRG
SDU,XIY
BOG,DEL
JNB,HRG
FRA,PHX
LIM,CDG
CDG,IAH
SIN,BOS
MAD,ATL
SHA,CMN
EWR,SGN
CLT,CKG
CAN,CAI
ATL,CMN
CKG,EZE
MEX,EZE
BSB,CPT
MAD,DEL
ICN,SIN
ALG,JNB
GRU,AMS
CBR,SCL
MIA,NBO
TUN,SFO
BOG,BOM
CDG,SIN
HRG,ALG
BCN,BOM
MAD,HKG
FRA,SYD
SYD,CKG
CDG,CAI
DOH,LAX
ADL,DXB
