ID_start,ID_end
IAH,LGW
IST,SFO
LHR,ADD
LAX,DOH
HKG,DXB
DFW,CPT
JFK,LGW
ADD,BKK
CMN,SFO
CPT,LOS
TPE,HKG
DFW,CBR
PEK,IST
NBO,KMG
JFK,JED
JED,BKK
LAX,JNB
SCL,MEX
TPE,SVO
DFW,MIA
MEL,JED
IAH,HGH
GRU,MIA
MAD,SEA
MIA,DEL
SZX,LGW
DEN,DXB
LOS,DXB
LIM,SGN
SYD,ATL
CMN,NBO
BOS,MEL
MEX,ALG
JFK,FRA
LIM,AKL
PVG,NBO
AKL,SVO
JED,SCL
CLT,TUN
LIM,MEL
SEA,EWR
HGH,DXB
HRG,ALG
TPE,SHA
ADD,CLO
HRG,MIA
SCL,SDU
NBO,CAN
EWR,HRG
SIN,DXB
DXB,CPT
NBO,LAS
BOS,BSB
GRU,PEK
GRU,CPT
GRU,AKL
BCN,YYZ
BOG,SVO
DEL,LHR
EWR,MEX
SEA,SYD
CLT,MNL
CMN,SZX
TPE,NBO
CBR,SIN
HGH,DOH
LAS,JNB
LAS,PHX
JED,HRG
SHA,SFO
BOS,CLT
YYZ,MIA
ATL,TPE
BOM,AMS
CAN,JNB
LOS,CKG
XIY,AKL
CAI,MEX
SCL,CKG
BOM,CLO
SYD,HKG
CKG,AKL
ADL,PEK
AMS,LOS
LHR,LAS
FRA,CAI
NBO,MIA
CLT,BOM
LHR,LOS
SDU,CKG
HKG,TPE
PHX,LOS
MEL,BSB
MEX,CBR
HGH,SZX
CAI,HRG
PEK,SDU
EZE,ATL
HRG,GRU
KMG,JED
SHA,DOH
ATL,LIM
KMG,ORD
MAD,CLO
DMK,DXB
PHX,CAI
LAS,DFW
HND,JFK
DOH,BCN
CMN,SYD
BOS,MCO
CBR,IAH
YYZ,LOS
FRA,TPE
KMG,EZE
SGN,LOS
DFW,EZE
YYZ,CBR
ADD,AKL
HND,SCL
CAN,LAX
KUL,ALG
SFO,LIM
DEN,ATL
LIM,ATL
SVO,DMK
FRA,CLT
BCN,PVG
EWR,BKK
CBR,BSB
HRG,CPT
BCN,AMS
DEN,SDU
BKK,SHA
JED,DMK
MIA,HKG
PEK,ADD
ORD,TPE
MEX,IST
KUL,LHR
FRA,DMK
CAN,JED
PEK,LOS
PHX,JFK
DFW,CAN
DFW,ALG
LAX,MEL
SCL,CDG
CBR,MNL
CGK,LAX
CAI,FRA
SDU,CMN
CMN,SHA
ICN,XIY
DFW,ORD
SZX,HND
LHR,GRU
HKG,TUN
CPT,MNL
PVG,MCO
LAS,MNL
CLT,BKK
DEN,LAS
HRG,BOM
JED,HND
DOH,DEL
LOS,EZE
SFO,CAI
TPE,BOG
JED,CAN
HGH,SDU
CLO,BOG
CLO,FRA
LIM,BKK
JFK,DFW
SFO,PVG
DEN,HRG
ADL,XIY
ATL,ADD
AMS,GRU
LAX,NBO
ATL,MNL
IAH,KMG
KUL,BSB
PEK,TPE
HRG,DFW
CGK,DOH
KUL,MAD
DMK,TUN
HND,DXB
HKG,SFO
BSB,SZX
TPE,LIM
GRU,MEX
CDG,PEK
SZX,TUN
IST,DMK
XIY,SFO
CLO,PVG
SHA,CKG
ATL,BOM
MEL,SVO
DOH,DMK
XIY,ALG
AKL,SIN
ATL,SDU
PHX,BSB
BCN,JFK
GRU,MEL
TPE,IAH
ADL,LOS
YYZ,JFK
BOG,SEA
EWR,AKL
DEN,IAH
DMK,DEN
SGN,FRA
BOM,KUL
BSB,SEA
YYZ,PHX
SCL,DEL
IST,DEL
SYD,CPT
MEL,PEK
GRU,CAN
MCO,TUN
LIM,YYZ
ADD,CBR
SVO,SCL
LOS,LAX
YYZ,TUN
YYZ,HND
DEN,YYZ
SDU,BKK
LAS,MIA
BSB,LGW
SCL,AMS
LAX,BOG
CMN,LOS
DOH,CAI
ORD,PEK
SIN,ALG
JED,MCO
SGN,SZX
IAH,DOH
IST,AMS
SZX,SHA
CGK,TPE
XIY,ADL
IAH,SHA
MNL,DEL
CAN,CLO
CBR,SEA
LAX,SZX
MEX,ICN
SCL,PVG
XIY,BOM
DMK,HGH
PEK,PVG
CLT,IAH
DMK,CKG
BOG,CPT
JNB,YYZ
JFK,TUN
LAX,CBR
DEN,NBO
CKG,MCO
MNL,LGW
HKG,MIA
CLO,LOS
CAI,HGH
PHX,ATL
MCO,BCN
EWR,TPE
CKG,SIN
BOS,CMN
CBR,HND
DMK,EZE
LGW,HGH
TUN,ADD
MEL,HND
BOG,ICN
PVG,SGN
IAH,CAI
LGW,NBO
JFK,SDU
SGN,BOS
AMS,SVO
AKL,CAN
AMS,SEA
BKK,IST
IST,CAN
SHA,DMK
ADL,AKL
TUN,KMG
CLT,LOS
FRA,SYD
MCO,ADL
KMG,EWR
MAD,DXB
DOH,CBR
NBO,BSB
DMK,BOS
AKL,CDG
KMG,SCL
DFW,HGH
SFO,HGH
SHA,HGH
LAS,DOH
MIA,YYZ
BOM,PVG
SIN,JNB
XIY,KUL
JNB,ADD
CLT,PEK
SZX,CAN
MIA,BOS
KUL,DEL
DOH,BOM
PHX,PVG
MNL,BKK
BOG,CAN
DMK,YYZ
CAI,EWR
KMG,CBR
CAI,BKK
GRU,IST
BOS,ICN
CAI,MNL
ATL,PVG
CAI,CLT
YYZ,SVO
DEL,SDU
JNB,HRG
BSB,SCL
SIN,CGK
HGH,ALG
CLO,ADL
CMN,AKL
ALG,BOM
PVG,MIA
MNL,AMS
MCO,PEK
CPT,DXB
PEK,BCN
TUN,XIY
TPE,LGW
JED,MAD
SDU,HND
MCO,SCL
DXB,ALG
CAI,ADL
KMG,CMN
BCN,CDG
LAX,CAN
CAN,IAH
LHR,SIN
LAX,PVG
LHR,BKK
HKG,ORD
SDU,PVG
HRG,AKL
SFO,ATL
BKK,ADD
MEL,DFW
ICN,PHX
BSB,ORD
SGN,JED
MAD,IAH
SCL,GRU
SGN,LAS
GRU,HGH
CPT,IAH
CPT,SGN
IST,ORD
LIM,AMS
CLT,XIY
IAH,PHX
ALG,AMS
LAS,CDG
YYZ,MNL
ADL,MEX
HND,EWR
NBO,PHX
PVG,YYZ
LOS,CDG
HGH,DFW
LOS,PHX
BCN,MIA
EZE,FRA
SFO,LGW
HGH,CGK
ADL,SGN
SIN,MAD
MEL,HKG
TPE,SGN
LIM,TUN
MNL,CMN
LGW,CPT
CLO,AMS
ALG,HND
IST,MNL
SDU,SYD
HGH,DEN
TUN,CBR
AKL,PVG
DFW,CKG
MAD,CBR
JFK,ADL
ADD,TUN
CKG,KUL
BOM,ATL
PVG,EWR
LIM,SVO
DOH,SDU
MCO,HRG
SCL,CAI
KMG,SIN
BKK,XIY
SHA,CDG
CLO,XIY
CKG,DMK
JED,CLO
SHA,ADD
PEK,ICN
AKL,SFO
HND,SGN
NBO,BOS
CGK,LOS
DOH,SZX
CAI,PVG
DXB,SYD
CBR,MAD
SVO,AKL
LGW,AMS
LOS,YYZ
KUL,DEN
HGH,BCN
GRU,CLO
LAX,SCL
AMS,ICN
EWR,KUL
DEL,CLT
CBR,ALG
DXB,SIN
CDG,SZX
CLO,SGN
CDG,DMK
CMN,LAS
CAI,BOS
MIA,SIN
IST,AKL
LGW,IAH
DOH,DXB
SIN,ADL
TPE,CAI
AMS,DEL
EWR,SFO
DOH,SIN
CAI,ICN
CGK,MNL
YYZ,CAN
LGW,DEN
BCN,LOS
LGW,BSB
CLT,ALG
YYZ,HKG
LHR,DXB
CMN,ADD
HRG,LGW
CLO,LAX
CLT,CMN
KUL,SZX
PEK,SZX
JED,TPE
DXB,CAI
DXB,SFO
SFO,TPE
DEN,SIN
SIN,YYZ
ALG,AKL
CDG,MAD
YYZ,SGN
CKG,BOS
ALG,NBO
SYD,JED
SHA,CAN
HKG,CGK
ATL,SIN
TPE,BOM
HRG,EWR
SVO,MEL
BKK,CLO
HND,BOS
SHA,JNB
BOM,TPE
LHR,DEL
SFO,DMK
TPE,PVG
DFW,BKK
ICN,LIM
MEX,BKK
AMS,FRA
KUL,BOG
JNB,LIM
GRU,ADD
CAN,BOS
JED,CMN
HND,ALG
BKK,GRU
HND,BOM
HRG,TUN
JFK,PEK
EWR,CAN
MEX,LOS
XIY,SVO
SIN,KMG
PVG,LAS
FRA,EZE
MIA,PEK
SCL,BOM
YYZ,CDG
DXB,DOH
BCN,PEK
DEN,DFW
LAX,AMS
EZE,HKG
AKL,CLT
AKL,LGW
MIA,LAS
DXB,LAS
SYD,JFK
SYD,SIN
EZE,BCN
PVG,JNB
CKG,JNB
ALG,PHX
LAS,SZX
JED,FRA
LAX,CKG
ATL,XIY
IAH,HKG
SEA,HGH
