ID_start,ID_end
DOH,HKG
TUN,DMK
DEL,ATL
FRA,ADD
ADL,SIN
JED,XIY
BCN,BOS
SYD,CBR
SIN,LIM
BCN,AKL
LAX,FRA
HGH,AKL
PEK,LGW
MAD,AKL
LGW,SDU
HGH,XIY
KUL,CBR
YYZ,SZX
MEL,KMG
CLO,DEL
LHR,BCN
ADD,PEK
JED,BSB
GRU,SHA
IAH,CBR
LHR,LIM
LHR,CMN
EWR,DEL
MEX,CAN
CBR,DOH
AMS,LOS
JFK,PHX
HGH,EWR
BCN,SZX
MIA,LIM
AKL,MNL
PHX,HRG
DOH,BKK
MAD,CLT
SEA,XIY
LHR,ADD
AKL,MAD
LOS,LGW
CLO,BCN
SVO,SFO
HND,JFK
BOM,JFK
BSB,EWR
CAN,PVG
KMG,CDG
LGW,LHR
BKK,ORD
LHR,ATL
PEK,SHA
SCL,JNB
PVG,FRA
PEK,IAH
SFO,AKL
KUL,SCL
SHA,SEA
BCN,TPE
SDU,ADL
ATL,SFO
AMS,HRG
MIA,TUN
BCN,ATL
CMN,BOS
MCO,BOM
SYD,PHX
BOM,SCL
TUN,CKG
PEK,AKL
MAD,IAH
PVG,MNL
BOG,TUN
DOH,DEL
HGH,MNL
HND,SVO
MCO,CPT
SHA,AMS
ORD,ALG
MCO,PHX
SEA,SFO
MNL,CMN
ATL,MAD
ADL,SVO
BSB,BOS
EWR,AKL
SCL,PVG
DEL,PEK
EWR,EZE
CGK,SHA
KMG,BKK
IAH,LIM
NBO,DOH
CMN,CKG
MEL,CLO
CBR,BKK
MNL,HRG
LOS,SGN
TUN,IAH
EWR,SZX
MEL,BCN
DOH,LIM
SIN,SZX
LGW,CAI
YYZ,MNL
ADL,HRG
HRG,DEL
LOS,SDU
SIN,BCN
LAS,IAH
MCO,JED
PVG,CMN
ORD,HGH
SYD,MEL
LIM,XIY
ORD,LGW
MEL,MAD
CDG,HND
CDG,JED
CGK,MIA
NBO,BOS
ATL,HKG
LAX,SVO
GRU,CMN
CMN,SDU
EWR,JNB
SFO,SEA
BKK,BCN
DMK,HND
CDG,DXB
BSB,SDU
CBR,SFO
DEL,BOG
MAD,SEA
BSB,YYZ
YYZ,SIN
CMN,SYD
MAD,JED
CGK,ICN
MAD,SVO
MEX,FRA
CAI,HKG
DEN,KMG
CGK,CAN
PHX,BSB
TUN,BOM
CLO,ADD
BOG,DEL
SIN,MNL
ATL,DOH
XIY,MCO
SIN,LHR
SGN,ALG
BOG,HRG
EWR,FRA
XIY,LIM
GRU,CPT
BCN,SDU
IST,CMN
LGW,NBO
CLT,LHR
DXB,ADL
SYD,TUN
BOG,AMS
JNB,ICN
SCL,LOS
PHX,FRA
NBO,SYD
LIM,NBO
NBO,HGH
CGK,DEN
CDG,AKL
SGN,BCN
BKK,JED
EZE,SFO
NBO,BOM
TPE,LHR
SYD,HRG
SDU,MNL
HGH,HKG
HRG,BOM
ALG,SDU
LHR,BOM
HKG,CLO
PHX,SCL
DFW,MNL
SHA,HRG
BOG,HND
HRG,KMG
SCL,MEL
MAD,JFK
ORD,YYZ
JED,SEA
MIA,IST
MCO,EZE
MIA,EWR
TUN,ALG
SHA,ATL
SYD,KMG
ALG,HND
CPT,PHX
DXB,EWR
BKK,HGH
HKG,CGK
LGW,XIY
MNL,LAX
SHA,ALG
BKK,KMG
BOG,HKG
BCN,YYZ
DXB,EZE
ADL,LHR
EZE,MEL
TPE,BSB
CBR,KMG
DMK,AMS
LHR,DOH
AMS,SIN
BOG,JNB
CLO,HRG
LAS,MAD
MIA,MAD
SFO,MEL
BOG,LAX
LOS,CBR
EZE,LAX
SHA,DEL
MAD,DEN
AMS,CGK
PVG,AKL
GRU,TUN
TUN,BKK
BOS,MAD
DMK,SFO
HRG,BCN
SIN,ATL
LOS,SHA
CBR,JNB
DEN,HRG
LHR,AKL
CDG,FRA
DEL,CGK
BCN,XIY
EZE,CMN
SGN,LIM
BOM,NBO
CPT,HGH
LAS,EWR
LAX,SDU
LGW,IAH
FRA,DOH
BKK,GRU
IAH,SHA
HRG,LOS
JNB,PEK
JNB,CKG
EZE,JED
LAS,BOS
JNB,DEN
CAN,CPT
CAN,EZE
DMK,JED
SYD,HND
CKG,CAI
CKG,HKG
YYZ,BSB
CPT,LOS
TPE,MCO
XIY,JNB
ORD,SFO
NBO,SHA
JED,SYD
CMN,HKG
JFK,BOM
JNB,JED
IAH,YYZ
CDG,SYD
DEN,CAI
CPT,SVO
MNL,TPE
DOH,MEL
SHA,BOG
BOG,SGN
HRG,DOH
LOS,SYD
JNB,EWR
XIY,DOH
DEN,DOH
HRG,ADD
HRG,MIA
DEN,NBO
LHR,NBO
AMS,CLT
SCL,KUL
EZE,SIN
CBR,GRU
JNB,AKL
KUL,CPT
TPE,DEL
SZX,BKK
HKG,CBR
ALG,LIM
BKK,LAS
BCN,JNB
LAS,FRA
CPT,DEN
EZE,CLT
MNL,ICN
HRG,AMS
SGN,DOH
HKG,JNB
AKL,CPT
ORD,BKK
ADL,NBO
MIA,BOM
GRU,ATL
ADL,BOG
MIA,NBO
SHA,CMN
DXB,NBO
YYZ,ATL
FRA,BOS
SDU,AKL
SYD,ALG
SZX,CLT
CLT,DOH
ALG,BKK
ALG,PEK
LOS,ADL
SIN,SHA
SDU,ORD
CAN,SDU
MEX,SYD
HRG,ADL
CLT,ADL
HND,LOS
XIY,SZX
HND,CMN
CAI,PHX
SEA,MEX
SHA,NBO
MNL,CLO
PVG,SDU
ATL,BKK
HKG,SVO
SHA,MNL
HKG,SEA
KUL,BOG
IAH,ATL
IST,JED
MNL,GRU
PVG,SEA
LAX,IST
BOM,DOH
CLT,EWR
CLT,PVG
LIM,MIA
CAI,MCO
KUL,CGK
SGN,SFO
MCO,YYZ
ADD,SFO
MAD,SIN
CMN,SZX
CGK,GRU
SEA,ALG
LHR,KUL
ADL,CBR
DXB,KUL
SIN,DEN
LOS,MIA
MNL,CPT
LIM,BSB
LHR,CLO
LGW,CMN
CAN,EWR
SVO,MEX
DXB,ATL
YYZ,SEA
MEL,CBR
SCL,MCO
MIA,JFK
HKG,LGW
ADL,HGH
CDG,DFW
PEK,NBO
SZX,TPE
EWR,AMS
CKG,DEN
HGH,JFK
JFK,SDU
BKK,DMK
CLO,DMK
SIN,IST
BKK,FRA
SEA,CBR
MAD,IST
CGK,BCN
SDU,BSB
DEN,CAN
MCO,MAD
CPT,BSB
IAH,LAS
HND,DXB
YYZ,HKG
LHR,MIA
HRG,HGH
LIM,HKG
CKG,MIA
HND,CAN
BOG,JED
AKL,ORD
SFO,DEN
LAS,BOM
BKK,CPT
BOM,DXB
KUL,NBO
PHX,LGW
DEN,SEA
DEL,XIY
KMG,JED
BOS,JED
EZE,PEK
ALG,CKG
EZE,BCN
MNL,AKL
DOH,AKL
ALG,ADD
IAH,CMN
SCL,PEK
PEK,JNB
XIY,CGK
DXB,CAN
SEA,MIA
BOM,CLO
SCL,CKG
CMN,LAX
BOS,SHA
MIA,DXB
SCL,PHX
SGN,DFW
SHA,DFW
SVO,ATL
DXB,XIY
MEL,SCL
SFO,SGN
DXB,LGW
LOS,LIM
SZX,LAS
MEX,JED
LHR,TPE
CLO,CAN
ADL,ADD
AKL,DXB
MCO,DMK
AMS,KUL
BOG,CDG
KMG,PVG
DEN,IAH
SDU,KUL
DMK,BOG
DOH,SFO
BSB,LOS
LIM,CKG
EZE,CGK
SEA,HRG
ATL,LHR
ADL,SFO
BOS,KMG
SDU,PEK
HGH,PHX
BCN,CPT
CPT,SHA
SZX,BOS
CGK,CMN
CPT,CLO
KUL,ORD
PHX,GRU
GRU,AMS
JNB,CLT
MNL,DMK
CPT,MEL
DFW,SDU
SIN,HRG
DEL,CAI
LIM,MCO
SZX,LAX
LGW,BOM
DOH,SCL
FRA,DXB
EZE,HND
IST,PEK
BCN,BSB
DMK,HRG
AKL,HKG
PHX,KMG
SIN,MAD
ICN,MEX
DEL,KMG
CDG,CAI
ADL,DEN
LAS,DXB
SYD,KUL
HKG,ADD
XIY,ICN
CAI,CMN
CGK,AKL
SGN,ATL
ATL,ALG
ADD,ALG
SHA,BKK
DEL,IAH
IAH,CAN
BCN,DFW
EWR,HRG
MIA,CAI
ALG,LAS
MCO,MIA
BSB,MEX
GRU,PHX
DEL,SCL
MEX,BCN
PEK,TPE
DMK,AKL
DFW,CAI
AMS,MAD
PEK,CAN
HGH,BCN
AMS,MIA
AMS,SHA
KMG,IST
LGW,CBR
LAX,KMG
DEL,SYD
BOS,LHR
TPE,CAI
SFO,NBO
SYD,DFW
CLT,IAH
BOM,CMN
DMK,XIY
TPE,ICN
CLT,CAN
ALG,DOH
MNL,ORD
SHA,ADD
JED,LHR
SZX,BSB
SYD,AKL
DMK,CLO
LAX,ADL
SEA,DXB
EWR,ALG
MEL,SGN
MCO,BOG
MCO,DOH
MEX,DFW
SZX,CAI
CLO,MCO
MNL,SFO
DEL,SDU
HKG,DEN
CKG,ATL
LOS,HGH
BCN,CMN
ATL,MEL
SDU,KMG
LGW,AKL
ATL,IST
LOS,JFK
DXB,SYD
MIA,DFW
BKK,PHX
DEL,BKK
EWR,CAN
CLT,GRU
CMN,SVO
SIN,SVO
SHA,AKL
LOS,HKG
MCO,GRU
SCL,CGK
CAN,DEL
CAN,CLT
LHR,PVG
AKL,PVG
HKG,MAD
GRU,MAD
SCL,ATL
GRU,DEL
ALG,CBR
CMN,CLT
AKL,EWR
CKG,BOG
LOS,ATL
ORD,SDU
TPE,GRU
CPT,HKG
FRA,BKK
ADD,KUL
BOM,KUL
ADD,PHX
HRG,CPT
CAI,CLO
SEA,SCL
AKL,SGN
AKL,BOG
BKK,CMN
SZX,CKG
DXB,IAH
SIN,ADD
LGW,EWR
ATL,SYD
DFW,BSB
PVG,BOS
MIA,CBR
MIA,SGN
EZE,LOS
EWR,TPE
CLT,CDG
PEK,SCL
HGH,SIN
LAX,SIN
LAS,CLT
SFO,TUN
SDU,CBR
ICN,ORD
FRA,LIM
KMG,CKG
PVG,AMS
CPT,EZE
JFK,ORD
GRU,HGH
LGW,JNB
CLT,KUL
ORD,AMS
HND,MNL
DXB,CGK
CPT,ALG
HGH,CLO
HRG,ATL
MCO,JNB
JNB,TPE
JFK,SGN
CAI,CPT
BOS,TUN
BCN,ADL
SVO,BOG
SEA,PEK
HGH,SVO
CGK,SCL
BCN,KMG
DEN,GRU
CGK,MAD
BOS,ADL
LHR,DFW
AKL,TPE
FRA,MEX
PHX,TUN
DEL,SHA
PEK,LHR
SYD,DEL
IST,EWR
SYD,JFK
BOS,LAS
KUL,HND
IST,TPE
PEK,KMG
JED,HKG
EWR,LHR
DMK,EWR
CBR,JED
DFW,SZX
LAS,CGK
SYD,SFO
HND,BSB
SYD,JED
KMG,SVO
BOM,CBR
DMK,BCN
SEA,JNB
CMN,PVG
YYZ,SHA
CAI,FRA
DXB,LAX
NBO,FRA
EZE,SCL
SEA,SYD
LGW,BKK
TPE,CMN
HGH,LAX
FRA,CLT
DEN,SGN
HGH,SGN
LGW,GRU
JED,PHX
BOG,GRU
PEK,LAS
CLO,ORD
TUN,SZX
BOS,DXB
BOS,BSB
IAH,GRU
BCN,PEK
XIY,BSB
EZE,BKK
LIM,TUN
LHR,HRG
GRU,BOG
YYZ,JNB
EWR,JED
CAI,NBO
BCN,JFK
HGH,SDU
JED,YYZ
HND,DOH
IST,MIA
LIM,LAX
HGH,ICN
ICN,BOG
AKL,BSB
BKK,CBR
IAH,CAI
MEX,CAI
CMN,PEK
JFK,JNB
CDG,SFO
SCL,JED
EWR,CPT
CAN,SZX
SVO,PHX
NBO,HKG
CMN,HND
SYD,CMN
SFO,CAI
CPT,BOM
CBR,HND
BOS,DEN
BOS,LOS
CLO,KUL
TUN,ICN
XIY,CLO
HGH,DEN
ICN,HND
SHA,JNB
TPE,EWR
BOM,PHX
DOH,LOS
YYZ,PVG
NBO,AMS
AMS,ORD
KMG,CLO
YYZ,SVO
BKK,LOS
SHA,IAH
PEK,ATL
CAN,CAI
TUN,BOG
BKK,DOH
LIM,CDG
JNB,CAI
JED,DFW
HGH,ADL
SCL,HKG
MNL,MEX
KMG,MAD
ALG,EWR
CGK,LOS
CMN,JFK
TPE,CGK
MEL,XIY
SYD,AMS
AMS,SVO
LAX,GRU
PHX,YYZ
SDU,HRG
CLO,EZE
KMG,MNL
SZX,AMS
JNB,CPT
SYD,LOS
DXB,HGH
SYD,BCN
PEK,IST
LOS,KUL
GRU,EWR
HKG,GRU
BOS,ORD
CAI,DOH
AMS,LHR
ADD,SCL
PVG,CKG
MNL,SHA
MIA,YYZ
HND,FRA
CAI,MAD
BKK,BOG
BOS,BOM
LAS,LIM
KUL,PHX
SCL,IST
CAI,SVO
LIM,CPT
LAX,CAI
LIM,DEL
SCL,BOG
SGN,BSB
MNL,DXB
ADD,BOM
HRG,EWR
BKK,ATL
SEA,CDG
CAN,LHR
HRG,XIY
CAI,BOG
HGH,EZE
DXB,SVO
LOS,ORD
DOH,CKG
AMS,KMG
HKG,PVG
DFW,CGK
LAX,AMS
SEA,LAX
MEX,BSB
BOG,IST
CGK,HRG
HKG,SCL
IST,MNL
BOM,AMS
LHR,SGN
CLO,HKG
CMN,MIA
LHR,FRA
BOG,FRA
SVO,CPT
BSB,CGK
LAS,BOG
JFK,LIM
SGN,MCO
SYD,BOM
SIN,EWR
JNB,BOG
KMG,GRU
SVO,GRU
LAS,CAN
LAX,HND
SZX,MCO
ADD,JNB
CAI,CDG
JNB,HRG
SHA,HKG
LAX,ICN
MIA,JED
SDU,DXB
ICN,DMK
TPE,CLO
MNL,EWR
CBR,SVO
MEL,AMS
SDU,BKK
ORD,SVO
