ID_start,ID_end
MEX,CKG
LHR,JFK
BOG,KUL
HRG,SDU
BKK,SIN
FRA,SEA
SDU,BKK
EZE,CAI
BCN,HGH
ADL,DMK
ICN,LAS
XIY,MCO
TUN,ADD
CLT,ALG
CAI,BSB
NBO,KMG
HGH,DEL
MEX,SDU
ORD,NBO
JNB,EZE
KMG,ALG
LGW,KMG
MEL,SIN
KMG,SDU
CPT,CGK
SZX,KMG
SCL,BOG
SZX,EZE
ADL,CLT
ALG,IAH
SVO,PHX
MIA,TPE
MCO,LIM
AMS,HND
DFW,YYZ
NBO,ADL
CKG,MCO
SDU,AKL
TUN,XIY
KMG,DEN
SGN,NBO
PEK,SZX
EZE,LHR
CPT,TPE
SHA,JFK
MNL,KUL
LAS,SYD
SYD,CGK
CLT,SFO
ICN,CAN
IAH,BOS
CAN,SIN
LAX,CAN
SVO,LAX
KUL,MEX
CAN,BOG
HRG,CAI
CBR,YYZ
JED,JNB
MAD,CLO
AKL,PHX
SZX,EWR
SIN,BKK
LHR,BSB
SCL,BSB
LIM,CBR
CPT,SVO
IAH,JNB
ATL,PVG
FRA,CMN
IAH,EZE
DEN,LGW
LIM,BSB
DOH,ALG
SCL,DEL
BKK,CKG
JNB,PHX
CLT,BCN
LGW,SIN
CLT,JNB
CAN,CPT
ALG,SDU
HRG,ADD
JFK,LAX
CLT,CGK
DFW,LHR
SYD,IAH
BCN,PEK
MAD,SGN
XIY,CGK
BOG,MNL
LAS,FRA
SCL,XIY
SEA,SCL
BOG,SVO
LAS,ORD
MIA,LHR
ALG,PEK
CLT,YYZ
SIN,KMG
JED,SEA
MCO,JED
BOM,SVO
SYD,LAX
IST,AMS
MAD,MEX
JFK,XIY
CPT,MNL
CLO,MAD
SCL,KUL
CLT,ICN
BKK,ATL
BCN,DEL
ATL,LIM
MNL,SHA
SYD,BOG
EWR,SEA
MCO,LHR
NBO,MEX
GRU,CKG
PHX,GRU
TUN,JNB
FRA,CPT
SEA,EZE
AMS,BCN
IST,CKG
MAD,SZX
HND,SZX
CGK,LHR
SCL,SZX
LAX,SYD
SHA,HGH
AKL,CGK
PHX,MIA
SHA,KUL
SFO,AMS
CLT,TUN
LHR,KUL
EZE,LGW
TPE,ADL
DFW,IAH
HKG,MEL
TPE,MEX
JNB,DOH
SVO,GRU
SCL,PVG
IST,ADD
CLO,IST
JED,LHR
NBO,TPE
PVG,CKG
BOM,KMG
HRG,ADL
BOG,BCN
SHA,LGW
MEL,SYD
JFK,CMN
MNL,CMN
CPT,BOG
BCN,CKG
MNL,MEX
BOG,CMN
LIM,EZE
SEA,BSB
MIA,ADD
MNL,XIY
EZE,HND
SDU,JNB
PEK,DOH
CDG,DFW
TUN,CLT
NBO,SYD
CGK,LAS
AKL,SGN
MCO,SHA
AKL,DXB
PVG,YYZ
SFO,SZX
SGN,DEN
BCN,CGK
SFO,LOS
IST,SGN
ATL,KUL
AMS,AKL
LOS,KUL
LAX,JNB
LIM,CLO
FRA,AMS
LIM,SZX
SHA,MIA
TUN,LAS
BOG,MEL
ADL,SIN
DOH,MNL
JNB,ORD
ADD,CAN
BSB,SGN
DEN,SFO
GRU,BOS
SGN,MAD
CBR,HKG
TUN,AMS
SEA,IST
MAD,LGW
DEL,ALG
LGW,GRU
LGW,SDU
CLO,CAI
MAD,DEN
LAX,HRG
BOS,EWR
ICN,DFW
NBO,LGW
YYZ,MEX
CGK,GRU
NBO,CAN
HKG,LGW
CMN,SZX
LHR,MNL
JNB,AMS
DOH,BCN
ADD,CPT
XIY,PHX
SCL,BKK
CDG,BOM
SFO,MNL
EWR,SGN
HGH,LOS
SDU,LAS
LIM,SEA
SEA,NBO
DXB,DEL
NBO,SGN
CAI,SEA
BOM,ATL
SIN,AMS
ATL,HKG
GRU,SHA
SFO,SIN
CPT,TUN
BOS,LOS
CLO,IAH
LOS,BOS
TPE,DEN
SYD,SFO
PHX,SZX
BSB,FRA
DEL,JFK
AMS,ALG
NBO,MEL
BSB,DFW
CAI,CPT
CDG,SFO
DOH,JFK
TUN,DFW
JFK,HND
EWR,DMK
HKG,HGH
CKG,SVO
ORD,ALG
CLO,DFW
CLO,DEN
CBR,NBO
BOS,CLT
CLT,LAX
KMG,ADL
DXB,TPE
ADL,LGW
SHA,ADD
ADD,TUN
ORD,SEA
SCL,BOS
LIM,DEL
DOH,TUN
IST,JED
SZX,SYD
SIN,MNL
SEA,ATL
CAN,BOS
CAI,HND
EWR,MEX
XIY,SVO
GRU,SVO
LAX,CPT
MCO,LGW
ICN,TPE
LAS,SVO
IST,YYZ
SVO,NBO
DFW,PVG
ADL,JFK
CBR,CLT
ADD,PHX
CGK,EWR
PVG,SFO
JED,ADL
YYZ,JNB
LAX,LGW
MAD,SHA
MAD,HKG
DOH,BSB
KUL,IST
PEK,BOM
SEA,YYZ
SCL,SDU
PVG,SYD
HKG,BOS
KUL,LGW
CKG,BSB
IST,HND
HND,CDG
CLO,BOS
YYZ,TPE
CLT,SHA
IAH,MEL
MAD,DOH
SVO,IAH
PVG,DMK
DMK,LAX
DOH,LGW
HRG,AMS
BKK,SFO
SZX,BOM
HKG,DFW
MEL,EZE
BOS,CPT
MIA,DOH
BOS,CBR
XIY,SYD
DXB,SHA
DXB,CBR
BOG,HKG
HRG,PEK
MNL,GRU
SHA,ORD
MCO,SFO
XIY,IST
NBO,BKK
SDU,CBR
DEN,SHA
SGN,FRA
ORD,LGW
DEL,BKK
SCL,SVO
LAX,ICN
DEN,CAI
LGW,YYZ
SVO,LHR
HND,CLO
HKG,SIN
CAN,HND
LGW,SCL
DEL,LOS
LAX,MCO
CAI,XIY
CPT,ORD
KMG,SEA
IAH,KMG
LIM,LGW
LOS,JFK
AKL,DMK
LAX,LIM
SDU,HND
TPE,CKG
SFO,BKK
JNB,CPT
BOS,SCL
BSB,LAX
CLO,KMG
CPT,CBR
SDU,MCO
ORD,BCN
TPE,HGH
DXB,BKK
CGK,DXB
PEK,SGN
CDG,CAI
LOS,ICN
XIY,MEL
EZE,MEX
BCN,DXB
ATL,KMG
LAX,PHX
IST,DXB
SDU,DFW
CAI,SYD
DEL,ICN
ICN,KUL
SFO,ICN
DEN,BOS
HGH,JFK
EWR,BOS
CDG,CLO
ICN,CAI
MEL,SVO
ATL,FRA
CKG,SHA
LAX,SEA
IST,ALG
DMK,MIA
LHR,SZX
SIN,DMK
CPT,SEA
JFK,DFW
DMK,AKL
ADD,SVO
AMS,TUN
XIY,CDG
BOM,JNB
DEL,BSB
HND,GRU
BKK,DOH
EZE,PEK
MEX,DXB
MNL,ADD
TUN,ALG
YYZ,CPT
SHA,MCO
ICN,DMK
MIA,SVO
DEL,HND
HND,JFK
BOM,CBR
CBR,BSB
MAD,IAH
DXB,KMG
SCL,CBR
ADL,ICN
BSB,MEL
MAD,CLT
MCO,MEX
BSB,TUN
HND,TPE
SEA,ALG
SIN,JNB
LAS,EZE
LOS,BOM
SIN,CGK
TPE,HRG
ALG,BKK
DEL,SYD
EWR,BOG
SIN,PEK
BSB,LIM
YYZ,XIY
ORD,TPE
DXB,CLT
BKK,AKL
CDG,JFK
PHX,LAS
JED,NBO
SEA,BKK
LIM,MNL
KMG,SHA
TPE,MEL
ATL,CAI
SVO,EWR
BOS,DFW
CLO,DEL
FRA,PHX
PHX,SEA
PEK,CGK
SHA,PEK
CAI,SVO
MEX,CGK
CDG,MNL
PEK,CKG
JED,LGW
SGN,LHR
SYD,LOS
SFO,SVO
DMK,SGN
DXB,EWR
SEA,BOS
EZE,SIN
CPT,SCL
ADD,LHR
IST,GRU
BOG,LIM
JFK,BOG
GRU,CLO
HRG,LIM
BCN,DMK
SIN,IAH
SGN,SCL
SEA,KUL
KMG,SCL
EWR,CPT
ORD,SDU
AMS,CAI
PVG,BCN
MNL,BOS
HKG,ADL
TUN,ICN
CKG,PEK
DEN,BSB
SYD,DMK
ALG,LGW
CDG,SYD
MIA,MEX
SEA,ICN
CAI,LAX
CLT,CBR
LAX,DFW
DEL,CLT
MIA,BSB
LOS,ORD
JFK,CLT
ADL,SHA
DEL,MAD
HGH,DMK
DEN,HND
HRG,ORD
BOM,KUL
SHA,FRA
SIN,HND
AKL,PEK
FRA,LAX
CAN,MEX
PEK,BOG
CDG,BOS
LHR,SGN
PEK,LIM
ORD,KUL
CMN,HKG
MAD,KMG
CKG,AKL
ADL,CGK
BKK,JFK
LAS,LGW
ATL,ADL
SYD,YYZ
LOS,HND
MNL,CLT
ICN,HRG
CBR,SYD
ATL,TUN
PEK,GRU
NBO,MNL
ADL,XIY
DXB,IAH
LGW,DMK
LHR,TPE
LAX,PEK
SEA,DEN
HKG,CAI
CPT,CMN
SGN,DOH
MIA,JFK
CLO,ADD
HGH,CMN
ICN,DOH
ALG,BCN
JNB,JFK
FRA,CBR
DOH,BOS
PVG,JNB
SDU,CDG
SGN,ORD
LAX,ADL
CMN,MEL
SDU,HGH
SHA,PVG
NBO,ICN
HND,LGW
CBR,JFK
CKG,CGK
SEA,SHA
LIM,LAX
EZE,SHA
EWR,LGW
SYD,LHR
ATL,ALG
HGH,DEN
ADL,SFO
CMN,MNL
PEK,ICN
EWR,BCN
SVO,CLT
SHA,TPE
SGN,EWR
LAX,TUN
MIA,BCN
ICN,ORD
DOH,XIY
SCL,SHA
EWR,CAN
CAN,CAI
CPT,SYD
ICN,PEK
DEN,HGH
HND,FRA
DEN,ALG
ADD,IST
BOS,ADD
LAX,AMS
DEN,DOH
LAS,CLO
ALG,ADD
EWR,CGK
SVO,BOS
IAH,ALG
LHR,DOH
DEN,PHX
PEK,JNB
PHX,DEN
LOS,BOG
CAN,BOM
LGW,IST
IAH,MEX
CBR,DXB
CGK,CKG
ICN,TUN
LIM,IAH
JED,JFK
DFW,JFK
HND,SGN
SCL,SIN
XIY,LHR
SDU,SHA
SYD,HKG
SFO,LAS
JFK,LAS
SVO,ADL
SDU,ORD
YYZ,FRA
CLO,MEL
CAN,MAD
AMS,TPE
ADL,CLO
AKL,DOH
LOS,IAH
HND,KUL
JED,DFW
SCL,CLT
DFW,DXB
AMS,FRA
ORD,AMS
MEL,LOS
JNB,SYD
BKK,IST
CPT,KUL
CAI,BCN
BKK,HGH
YYZ,DMK
JFK,LIM
MNL,SFO
LIM,KMG
SYD,TUN
GRU,DFW
MIA,CAI
HND,MCO
LIM,HKG
CDG,AMS
BSB,CGK
DMK,HRG
DXB,ALG
AMS,ADL
YYZ,HRG
JFK,SFO
CMN,ORD
EWR,SYD
PVG,LHR
ADL,SDU
BCN,AKL
KUL,MEL
ADD,JFK
HGH,MIA
GRU,DMK
DEN,CKG
CMN,CBR
MIA,LOS
CKG,MNL
DFW,CGK
SZX,DFW
FRA,ORD
LAS,DXB
SIN,CLO
EWR,DXB
DEL,TPE
SCL,CKG
HGH,NBO
ALG,MNL
XIY,CPT
BOM,MEX
TPE,SIN
ADD,SYD
ORD,MIA
LHR,BOG
EWR,ATL
MIA,IAH
DOH,KUL
BCN,ADL
DXB,HRG
SGN,LAS
LHR,CDG
SVO,AMS
YYZ,SZX
BCN,SCL
MAD,ADD
ORD,JFK
ATL,GRU
DXB,LAX
DOH,MAD
SHA,BOG
JED,IST
MEL,MCO
CAI,SFO
LAX,BKK
CMN,PVG
HRG,BOG
KUL,TPE
SFO,ATL
SVO,LGW
SIN,MIA
HKG,GRU
ICN,FRA
TPE,CMN
CLO,SGN
DFW,BKK
TUN,MNL
MEX,SCL
PEK,EZE
LAS,CGK
SHA,HKG
CDG,ADL
KUL,CLO
FRA,XIY
LGW,BOS
KMG,MNL
XIY,DMK
SVO,LOS
SGN,SFO
EZE,PHX
MNL,AKL
MNL,BCN
MNL,SIN
BOS,CLO
SHA,DEL
JNB,MIA
PHX,SDU
NBO,CMN
DFW,TPE
BCN,EZE
HND,CAN
ALG,KMG
HRG,ATL
SFO,XIY
ADL,BCN
LAX,PVG
ADL,CBR
DEL,YYZ
SGN,CMN
CPT,ICN
BKK,MIA
CGK,MEX
CBR,LIM
SVO,DEN
LOS,CLO
GRU,CBR
SHA,HRG
IST,BOG
BSB,HRG
MNL,SYD
BOS,TUN
CLT,DEL
MEX,BOS
CAN,LIM
LAX,DEL
MEX,LHR
LGW,EWR
LHR,ADL
SCL,HKG
MEX,PEK
BOM,HRG
FRA,ATL
LAX,DOH
TUN,YYZ
MNL,CGK
LAS,LOS
BCN,SVO
SYD,IST
TUN,LGW
IAH,GRU
MEX,SHA
XIY,LIM
LAX,ADD
BCN,PHX
TUN,CMN
ADL,EWR
EZE,PVG
TPE,CLT
HND,DEN
FRA,YYZ
DMK,JFK
JED,DOH
JED,PEK
LGW,BKK
ALG,DMK
HRG,CDG
CGK,NBO
LHR,IST
EZE,DFW
ICN,MNL
LAS,KMG
LIM,AKL
GRU,CAN
DOH,PHX
MCO,DOH
XIY,GRU
LHR,PVG
CPT,MCO
ATL,SVO
TPE,DMK
DEN,DMK
ADL,ALG
DEN,CLT
LOS,TUN
IAH,CMN
MCO,ORD
SIN,CAI
EZE,SVO
NBO,ALG
MCO,DEN
CAN,ORD
JFK,CPT
AMS,HGH
GRU,EZE
ATL,SDU
PHX,LGW
CAI,BKK
BOS,IAH
AMS,ORD
ADL,TUN
SGN,PHX
CMN,SIN
SEA,ORD
MAD,JFK
CMN,SVO
BOG,DXB
DEN,DFW
JNB,DMK
MCO,KMG
TPE,SVO
YYZ,LGW
JED,KUL
ADL,CAI
LAX,KMG
PEK,KUL
HKG,KUL
CAI,MNL
AKL,MIA
DOH,CLT
CPT,ADL
CGK,FRA
MIA,CAN
CAN,ADD
SIN,HGH
LHR,XIY
BKK,CBR
BOG,XIY
GRU,JED
LHR,KMG
BSB,KUL
SDU,CKG
CPT,JED
ADD,HKG
IST,MEL
SFO,ALG
LOS,SZX
SGN,BOG
BSB,CLT
CLT,EWR
JFK,KMG
ORD,CDG
SZX,MCO
CPT,AMS
HRG,LOS
KMG,BOS
LOS,PHX
ICN,ATL
BOS,MAD
MEL,PHX
CMN,SFO
CGK,HGH
LIM,ATL
SDU,LAX
PVG,BOM
DFW,SFO
AMS,MCO
SYD,ALG
AKL,SHA
HND,CMN
ADL,ADD
SFO,IAH
SYD,NBO
DEN,TUN
CBR,SZX
HKG,CKG
CAN,IST
CBR,LHR
LGW,TUN
ORD,LHR
ORD,HKG
DOH,AKL
SZX,BCN
DOH,HND
ICN,LIM
HKG,LHR
FRA,EZE
SFO,JNB
JFK,LOS
LIM,HGH
IST,CAN
IAH,CGK
NBO,SCL
CLT,AMS
ADD,BCN
PEK,PVG
LOS,MCO
JED,LOS
MIA,DEL
MIA,ADL
BCN,CBR
HKG,CBR
MAD,LOS
LHR,LGW
JNB,DEL
DMK,ADD
SCL,BCN
CAI,ADL
SDU,SEA
GRU,CAI
SGN,DXB
EZE,SCL
CDG,CGK
PHX,JFK
DMK,IAH
ALG,YYZ
HRG,ICN
HGH,ADD
BCN,BSB
HND,SVO
CLO,XIY
CAN,BKK
ATL,LHR
SZX,DEL
ALG,CLT
LOS,HGH
CDG,SVO
JED,DEN
ALG,MIA
DFW,BCN
BOM,HND
SGN,SHA
BOS,HND
DXB,LOS
ORD,ADD
CKG,LAS
ADL,DFW
YYZ,LAX
SFO,BCN
DEL,MEX
MNL,DXB
YYZ,SIN
DXB,BCN
SGN,SIN
GRU,HGH
CKG,LHR
ADD,TPE
TUN,BSB
YYZ,ADL
EZE,DXB
KMG,GRU
MNL,LGW
PHX,HRG
MIA,MAD
CDG,XIY
CPT,DFW
BOS,IST
BOG,CKG
JNB,EWR
KMG,LAX
EWR,LOS
MIA,ICN
IAH,DEN
CGK,PVG
SZX,MIA
ICN,IAH
JED,CPT
PVG,SCL
NBO,MAD
IST,MAD
DOH,LHR
JNB,CBR
TUN,ADL
ATL,BOM
CMN,CGK
CDG,LHR
GRU,NBO
PHX,ICN
SIN,DOH
BKK,BOS
GRU,ICN
DFW,ADD
LHR,BCN
LGW,SFO
SVO,PEK
ORD,CBR
HND,SFO
JFK,SHA
JFK,CKG
KMG,CGK
ALG,CAN
JFK,NBO
MEL,LIM
SIN,LHR
MIA,SCL
ALG,DXB
SEA,IAH
LGW,AMS
KUL,MNL
SDU,MEL
PVG,CPT
SIN,DEN
LIM,CMN
JFK,YYZ
CLT,MEL
JNB,YYZ
MEX,JED
ALG,CKG
HND,DFW
CBR,SGN
SDU,GRU
BOG,LOS
LIM,SHA
CPT,LGW
IST,KUL
SIN,DEL
PHX,MAD
PVG,MAD
CKG,MEL
BKK,XIY
TUN,DXB
DFW,SZX
PHX,CKG
SVO,TPE
HKG,PEK
DMK,SZX
SDU,DMK
SEA,BOG
ATL,DEN
CGK,EZE
NBO,ORD
HND,PEK
JFK,SGN
FRA,TUN
BSB,ADL
MEX,FRA
CPT,HND
PHX,EZE
YYZ,SFO
CGK,SZX
LGW,PVG
ATL,BOG
ADD,CKG
PEK,CMN
CBR,CAN
YYZ,CAN
NBO,AKL
LGW,ALG
SDU,CMN
SVO,CDG
NBO,LAS
DFW,AKL
ADD,KUL
CPT,SHA
CAI,CLT
ADL,CPT
LAX,DMK
KUL,DEN
BOG,CDG
CBR,CLO
BOM,LGW
LAX,SFO
IAH,CLT
CAN,BSB
SCL,DFW
PEK,SVO
IST,BOM
SZX,DXB
ORD,EZE
NBO,CPT
CGK,KMG
BKK,TUN
SZX,MNL
CAI,SZX
HRG,SIN
SDU,CAI
LOS,ADD
BSB,HND
PHX,BKK
BSB,IAH
KMG,BSB
MCO,CLO
CLO,CPT
SDU,BSB
BOM,SIN
EZE,CPT
KUL,BOM
SHA,SDU
SDU,ATL
EZE,SZX
SEA,DFW
LOS,LGW
CGK,YYZ
HND,LAX
LAX,MAD
SFO,DOH
LGW,CMN
CPT,CAN
ALG,DOH
DOH,JNB
JED,DMK
SHA,MEX
DOH,CPT
SYD,PVG
HRG,SZX
ICN,AKL
CGK,HKG
ORD,SVO
PVG,ATL
SGN,JFK
BOG,SFO
IST,JFK
SDU,PHX
SGN,SYD
JNB,ADD
AKL,JNB
EZE,MIA
AMS,EWR
LOS,SGN
CLO,PEK
IAH,LAS
DMK,ATL
GRU,SFO
DMK,CGK
PVG,IST
SZX,ATL
BCN,EWR
BOS,PVG
HGH,TPE
AKL,IST
SYD,LAS
CBR,SHA
EZE,DOH
JNB,DXB
PEK,CPT
MEL,DMK
SDU,DOH
LAS,JNB
ADL,SCL
LIM,TPE
SIN,SZX
KMG,JED
SIN,CPT
DFW,MEL
SFO,PEK
HND,BOG
CMN,BOS
CPT,IST
YYZ,CKG
BOG,SYD
CBR,SDU
AKL,FRA
TUN,JED
CAI,LAS
ORD,SIN
PEK,CAI
JNB,PEK
BCN,CLT
LGW,FRA
MEL,SEA
JFK,HRG
CPT,PVG
PHX,IAH
DEN,KUL
DEL,HRG
SVO,DEL
DMK,SEA
XIY,JED
GRU,SZX
LHR,DEN
SGN,JED
CBR,LAS
IST,ATL
HKG,CPT
CDG,DEN
CLT,SVO
LIM,ICN
CLT,KUL
YYZ,EZE
ALG,CMN
SVO,CPT
PEK,TUN
CBR,ATL
LAS,DMK
TUN,HKG
ADD,DOH
SCL,EZE
DMK,CBR
EZE,CBR
CLT,CAI
TPE,PVG
BOM,CPT
EZE,BOS
SHA,SIN
MEX,BOG
BKK,KUL
LIM,ADD
ADL,HRG
SZX,LHR
EWR,JFK
AKL,NBO
DFW,CDG
JFK,BCN
SGN,XIY
ORD,JNB
BOS,KUL
SFO,LHR
AMS,BKK
IST,EWR
BKK,JNB
ATL,HGH
MIA,JED
TUN,GRU
ALG,JFK
DEL,SFO
JFK,SCL
PEK,MIA
BOG,LHR
FRA,BOG
DXB,PEK
KUL,CDG
BOG,DMK
YYZ,HKG
ICN,CLO
IST,MCO
PVG,DOH
BOS,PHX
LIM,DMK
HRG,TUN
EZE,LOS
TUN,ATL
MCO,LOS
CKG,TPE
SVO,CLO
BOS,LHR
LOS,CPT
SFO,CLT
SZX,CAN
DOH,AMS
SFO,DXB
SDU,SYD
XIY,KMG
ORD,SCL
IAH,CDG
SZX,SCL
SIN,CMN
SEA,DOH
HKG,DEL
BKK,EWR
LHR,SEA
MEL,JED
TUN,MEX
CLT,MCO
BOG,TPE
JNB,MEX
SVO,MCO
HND,LOS
GRU,PHX
LGW,ORD
HKG,JFK
ATL,MEX
YYZ,BOM
SFO,LIM
HND,CBR
LGW,LIM
DEL,CLO
DOH,LAX
CMN,MAD
YYZ,MCO
SDU,CGK
CBR,BOG
KUL,LAX
SGN,AKL
DFW,ICN
HKG,JED
BCN,AMS
SFO,CAN
LIM,DEN
BOM,DEN
BCN,MAD
PHX,CBR
LHR,AMS
LAS,MEL
PVG,SEA
DMK,LOS
JFK,SDU
TUN,KUL
TUN,MIA
SFO,BOS
LAX,MNL
ADD,BOS
DMK,SDU
EWR,ALG
MCO,SYD
BSB,LGW
NBO,AMS
CLT,SGN
HRG,DFW
CPT,AKL
GRU,LGW
ALG,MCO
CDG,MAD
AKL,CKG
CKG,LGW
AMS,JFK
CAN,DEL
TUN,KMG
TPE,NBO
ATL,NBO
SEA,SVO
CKG,BKK
BOG,YYZ
DEN,EWR
SHA,TUN
BOG,CAN
DMK,HKG
CBR,DOH
BOS,LAX
SIN,BCN
SYD,SVO
SDU,MEX
PHX,ATL
SHA,DEN
DXB,SDU
DEN,GRU
ADD,ICN
SVO,BKK
CKG,SEA
ATL,BCN
DMK,SIN
DXB,AMS
JED,BOG
BOS,FRA
HKG,EZE
HRG,LAX
SFO,KUL
AKL,SIN
DMK,GRU
CDG,CAN
GRU,CPT
PHX,SGN
ORD,CAI
HND,MEX
ATL,CGK
LHR,FRA
DXB,SZX
IST,HRG
IST,CLO
TPE,PEK
TPE,MIA
CLO,CAN
CKG,ORD
CPT,JNB
MEL,SGN
CPT,EWR
LOS,ATL
JFK,AKL
MIA,ATL
ICN,MIA
BOG,ADL
AMS,JED
KUL,DXB
PHX,FRA
DEN,XIY
SZX,CLT
LAS,XIY
BCN,TPE
BOS,BCN
ATL,DOH
HRG,SYD
YYZ,MEL
SFO,LGW
BCN,DEN
DMK,EWR
DFW,SVO
CLT,BSB
SIN,YYZ
TUN,CAI
LAX,SZX
HKG,MAD
SDU,YYZ
SCL,PHX
ICN,MEX
BOM,NBO
HKG,BOG
CLT,ADD
SFO,HND
IAH,TPE
MEX,EZE
IAH,ORD
IAH,EWR
ALG,LIM
KUL,DEL
CGK,CDG
CBR,AMS
CLT,DXB
PVG,CLT
MAD,CBR
CAI,LOS
JFK,TPE
SYD,MEL
DOH,MIA
CAI,LHR
KMG,TUN
GRU,EWR
SEA,HGH
ORD,MEX
DXB,PVG
DEL,MIA
HKG,SGN
BOS,MCO
BOG,ADD
MAD,CMN
MNL,JNB
MAD,KUL
DFW,BOS
DXB,LHR
YYZ,BOG
DMK,IST
FRA,LOS
FRA,LIM
MEX,CAI
ATL,SYD
LAS,HRG
EWR,ICN
MEL,IST
SCL,ALG
CDG,JNB
SYD,DEN
SZX,DEN
EZE,JNB
MEX,LIM
MAD,TPE
BCN,LHR
MCO,EZE
SVO,HND
BKK,CAI
BOS,DMK
JFK,FRA
DXB,JED
DMK,CDG
IAH,LOS
LAX,ORD
BCN,LIM
HND,MAD
GRU,DEL
IAH,SGN
SIN,MCO
HKG,KMG
AMS,SHA
LAS,HKG
TUN,DOH
CPT,DEN
BSB,BKK
SDU,SFO
CBR,KUL
SGN,CGK
MEX,SIN
NBO,SHA
EZE,KUL
LAS,DOH
SFO,GRU
BSB,AKL
DMK,CAN
SHA,LHR
ORD,BOM
IAH,CKG
ATL,ORD
DMK,BSB
JFK,SYD
LGW,SYD
SGN,MCO
JFK,EZE
IAH,BCN
CLO,SEA
DXB,BSB
DMK,EZE
LOS,MAD
CAN,XIY
XIY,HND
BCN,LAX
DEL,AMS
CAI,EWR
BSB,CLO
GRU,SCL
MEL,CAN
CDG,YYZ
ATL,SHA
CGK,ATL
TPE,KUL
JED,CAI
ADL,MAD
IST,NBO
EZE,CDG
SGN,CLO
BOM,ALG
SGN,CAI
DEN,BCN
ORD,MAD
EWR,LIM
SEA,HRG
JFK,CDG
KUL,CMN
CDG,MEX
PHX,CDG
MEL,BKK
BCN,PVG
LHR,CKG
SZX,LGW
AMS,LAS
CDG,PEK
IAH,BOM
ICN,MAD
KMG,SVO
CAI,LGW
LAS,PVG
MEL,CPT
LHR,CLT
KUL,HGH
SYD,SIN
NBO,SFO
DEL,MCO
XIY,TUN
ORD,DMK
SIN,BOS
BSB,YYZ
ORD,DEL
JED,BOS
ICN,HKG
EZE,KMG
HGH,LGW
AKL,HKG
HRG,KMG
ADD,ALG
ORD,PEK
SZX,MAD
TUN,AKL
DXB,ATL
SFO,MIA
