ID_start,ID_end
KUL,ICN
JED,BKK
SGN,CMN
CBR,SDU
DFW,DMK
HGH,CDG
YYZ,MCO
EZE,MNL
SDU,LOS
CAI,ICN
CLT,KMG
IST,TUN
SDU,CAI
SDU,DOH
SYD,MEL
DFW,NBO
IST,EZE
NBO,CAN
IST,AMS
CDG,PHX
SFO,LHR
PHX,KMG
CAI,CMN
DFW,JNB
LGW,LOS
SCL,MEL
SGN,JFK
DEL,MIA
ORD,SFO
PHX,JNB
CAN,CAI
IST,ICN
JNB,GRU
DMK,CGK
ICN,LAX
SYD,GRU
IST,ADL
AKL,CAI
LIM,SIN
ADL,FRA
MEX,GRU
LHR,MEX
TUN,NBO
CAI,CAN
IST,XIY
SGN,PEK
LAS,NBO
DOH,HRG
CMN,LAS
ADD,MNL
BOG,SIN
BOM,ORD
JED,KUL
MNL,JNB
BKK,DEL
BOG,XIY
SVO,CKG
SDU,LAX
SEA,CLO
ADL,KUL
AKL,SHA
LAX,AMS
LAS,LHR
IST,NBO
LGW,SYD
CAN,DFW
SFO,LAX
BOG,IAH
DEN,SCL
ICN,LGW
JNB,LAS
CLO,CMN
CLT,LHR
BOG,DEN
BCN,MAD
SDU,JFK
DFW,CAI
ALG,ADD
MCO,AKL
SCL,YYZ
JNB,CDG
ORD,ICN
LGW,AMS
ORD,BSB
SHA,CAN
LIM,ICN
BOM,DXB
LIM,SYD
BOG,ADD
CMN,ATL
SDU,FRA
SYD,DMK
GRU,HKG
PHX,TPE
HRG,PVG
SEA,DEL
NBO,JED
HGH,HKG
PHX,SEA
PEK,MEX
KUL,MNL
KMG,CDG
LOS,CLO
MNL,GRU
FRA,SVO
JNB,ALG
BOS,LIM
LAS,YYZ
GRU,ADL
CKG,SGN
PHX,BOS
MIA,SFO
YYZ,DOH
CDG,IAH
CLT,CPT
XIY,YYZ
ALG,BKK
HKG,CLO
CAN,CMN
AMS,BKK
SHA,HND
KMG,LHR
SEA,PEK
SFO,AKL
JED,MEL
BKK,ATL
ADL,HGH
CBR,BSB
SIN,GRU
CAI,PVG
AMS,EZE
SYD,HRG
KMG,HGH
CKG,CLT
PVG,MEX
SZX,TUN
LHR,MNL
IST,PVG
MCO,SYD
CPT,LIM
BOM,LOS
SFO,JED
CAN,DMK
CPT,CLT
LIM,PVG
CKG,MNL
LGW,CPT
ADD,DMK
HKG,GRU
IST,BCN
ALG,LIM
SDU,HRG
ADL,HND
BOG,MNL
ORD,EZE
JED,SGN
BKK,LAX
KUL,CKG
MEL,SFO
XIY,BKK
EZE,JFK
TPE,MEX
JNB,SVO
ADL,ICN
NBO,AKL
MCO,BOS
LGW,PEK
IAH,CGK
CKG,CAN
ATL,ADD
AMS,MCO
PEK,LAS
SCL,BOM
DEN,HND
CLO,IAH
MIA,IST
PEK,ORD
EZE,SDU
SGN,SIN
XIY,JFK
DFW,CMN
CGK,SZX
ADD,ADL
NBO,SHA
DMK,PEK
LGW,SZX
SHA,BOM
DXB,SVO
LIM,MEL
SVO,ALG
DXB,CAI
MEL,SEA
DOH,IAH
HKG,MAD
DXB,TPE
ADL,DEL
DFW,SGN
MNL,CBR
BKK,HKG
CMN,CAI
TPE,CDG
JFK,PHX
PHX,DFW
IAH,DFW
DOH,HKG
MEL,LHR
PVG,XIY
ORD,CAI
MEL,FRA
SFO,PEK
SZX,CGK
NBO,SEA
KMG,CLO
HND,MEX
EZE,CAI
CMN,PHX
MEX,ALG
HKG,CAN
LOS,SZX
ADD,LAX
CAI,JFK
BCN,BKK
ATL,HKG
CMN,PVG
TUN,JFK
ALG,LAS
DMK,CDG
CMN,TUN
SDU,XIY
NBO,CAI
MEX,EZE
XIY,SDU
ADL,ATL
KUL,YYZ
CLO,PEK
CLO,SYD
DXB,SIN
SYD,CPT
KUL,LIM
BOG,PVG
DXB,ATL
DOH,AKL
IAH,CBR
LIM,MCO
DMK,SGN
DEN,BOM
NBO,ATL
LGW,ALG
SEA,BCN
MNL,FRA
BOS,EZE
SYD,CAI
SDU,SCL
CBR,LOS
LAX,KUL
MNL,ICN
CAI,SDU
SEA,LAX
NBO,BOG
SCL,CBR
EZE,CBR
DXB,ALG
MAD,EWR
DFW,HND
JNB,BOG
EZE,KMG
BKK,CBR
MEX,CBR
IST,BOM
CGK,SEA
SGN,IAH
PHX,SIN
ADL,PHX
MNL,XIY
PEK,FRA
ATL,SVO
SHA,NBO
DEL,KUL
BSB,SVO
DEL,GRU
ALG,DMK
SGN,MEX
HGH,CAN
PVG,ATL
AKL,ORD
CAN,DEL
MAD,DMK
SFO,SZX
ORD,DEN
HRG,FRA
MEL,MCO
SIN,KMG
JFK,CLT
NBO,BCN
KMG,CLT
ORD,CGK
XIY,CBR
PHX,SVO
YYZ,LIM
YYZ,PHX
BSB,DEL
ALG,CLT
IAH,MAD
CAI,JED
BCN,ADD
CLO,CGK
CKG,MAD
JED,JNB
BSB,LGW
SZX,AKL
TUN,MEL
JNB,SDU
MEL,HND
CLT,EZE
TPE,SZX
EZE,MEX
CGK,SCL
BKK,CLO
BOS,LHR
ICN,BOS
SCL,AKL
PVG,SVO
HRG,CDG
CLO,YYZ
SZX,BOS
HGH,SZX
EZE,JED
BCN,NBO
CBR,SEA
FRA,PHX
PHX,CPT
CDG,CAI
LIM,JFK
BSB,HGH
DOH,HND
BOG,CLO
LOS,JNB
SZX,ATL
GRU,ICN
ALG,CBR
DEL,SCL
SVO,EZE
BOM,HKG
ALG,SZX
JED,FRA
SEA,CDG
EWR,PEK
ALG,CKG
LAS,PHX
SEA,CKG
BCN,DFW
CPT,MEX
KMG,SVO
JNB,CAI
FRA,GRU
LAS,DFW
LOS,JED
SHA,CAI
SVO,SYD
SFO,MEL
LHR,ADL
DEN,EWR
SHA,DMK
ALG,PHX
ATL,DMK
TUN,SDU
HKG,BOM
TUN,HND
PEK,AKL
AMS,SGN
ADD,CLO
CBR,LAX
HRG,TPE
JED,ADL
ATL,XIY
NBO,BKK
KUL,PEK
PVG,CGK
CPT,CLO
CLO,MEL
BOG,IST
SDU,MNL
SCL,LHR
AKL,XIY
IST,BSB
EZE,HGH
DMK,BSB
BCN,KUL
CLO,SGN
ALG,FRA
DFW,LGW
CBR,YYZ
DXB,ORD
FRA,IAH
SFO,SHA
CLT,SEA
CLO,DFW
HGH,EZE
BOG,SFO
BOG,HKG
ICN,ALG
IAH,BOS
MEL,CPT
PHX,LIM
FRA,MEL
KMG,SHA
CGK,BOM
MIA,MEX
ATL,LIM
CMN,EZE
ICN,SIN
BOS,ADL
LAX,LAS
JED,MNL
LAS,BCN
DXB,MIA
MEX,AMS
SDU,KUL
BOS,BOG
PHX,EZE
ALG,KUL
MEX,CLO
IAH,SIN
ADD,JNB
DEN,CMN
MEL,DEN
XIY,LOS
SEA,BKK
LAX,CLT
SEA,JNB
KUL,CAI
EZE,FRA
ATL,BCN
LHR,NBO
PHX,SCL
SZX,NBO
HGH,GRU
CAN,AMS
KMG,EZE
CLT,PEK
DXB,TUN
SGN,BKK
SVO,ADD
SGN,TPE
CLT,HGH
BOM,SCL
HND,LHR
SZX,HRG
MIA,EWR
GRU,HRG
JED,HRG
DEL,LGW
CDG,BOS
PVG,CMN
PHX,CKG
EZE,KUL
LHR,CLT
CLT,SFO
NBO,TPE
DOH,LAS
CAN,CPT
IAH,KUL
ORD,BOG
ADL,DXB
JNB,IST
CPT,SYD
MEX,ORD
BCN,JNB
DOH,MEL
LIM,SCL
MCO,BOG
ICN,SFO
PVG,ADL
LIM,GRU
LAS,SIN
KMG,ADL
SIN,TPE
AMS,LHR
AMS,PVG
LAS,HKG
LHR,BKK
PHX,DMK
ALG,SYD
SYD,BSB
JFK,LOS
DFW,AKL
EZE,LIM
SZX,PVG
CAN,YYZ
CPT,HGH
LHR,LAS
ALG,HND
BSB,SEA
SZX,DFW
DEN,XIY
MNL,KMG
AMS,LOS
BCN,SVO
PVG,DXB
SFO,CLT
DEL,CPT
CBR,MCO
DMK,LGW
DEN,AKL
GRU,MEL
LIM,MEX
AMS,PEK
KMG,EWR
SEA,SHA
MCO,HND
CAI,TPE
CGK,MAD
LAX,MNL
SIN,HRG
BKK,YYZ
GRU,SYD
CAI,GRU
CBR,NBO
MAD,EZE
CKG,YYZ
SEA,DFW
SDU,YYZ
TUN,ICN
CBR,SYD
HRG,ATL
CGK,SGN
ADL,SHA
SYD,DEL
CMN,PEK
AKL,DXB
ALG,LGW
DFW,ADL
CLO,MCO
CPT,ATL
CAN,SIN
CAI,DOH
MEL,BOM
LGW,NBO
DEN,LAS
HKG,CAI
CBR,BCN
AKL,LAX
LOS,PEK
HND,HGH
EWR,SHA
CLO,HRG
KUL,AMS
XIY,TPE
PEK,LIM
ORD,LHR
LHR,CGK
BSB,BOS
SHA,JED
ORD,SYD
ATL,BOS
HRG,JFK
ADD,KUL
SFO,CDG
ADL,YYZ
CLO,LGW
SFO,TUN
PEK,LGW
DEL,MAD
EWR,MNL
JED,ORD
BCN,DEN
TUN,FRA
DFW,XIY
SVO,CGK
SFO,BSB
PVG,JFK
GRU,EZE
DMK,HRG
HRG,ICN
FRA,MAD
MNL,BOM
NBO,KUL
DOH,BCN
DEL,CAI
SYD,LOS
PHX,BSB
HND,EWR
HRG,DEN
BKK,CMN
IAH,AMS
ICN,DEL
LIM,XIY
BOG,AMS
MNL,SEA
LIM,YYZ
HRG,AKL
SCL,LOS
MEX,MEL
NBO,SCL
FRA,CBR
CAN,IST
JFK,YYZ
MNL,LAS
CKG,JED
SYD,BCN
DOH,XIY
MCO,JNB
MNL,ATL
ORD,BKK
MCO,ADL
JED,DFW
GRU,FRA
KMG,MCO
AMS,HRG
LIM,EWR
TPE,PHX
ICN,BCN
SVO,SGN
MAD,YYZ
HND,JFK
HND,TPE
SHA,IAH
HRG,NBO
CBR,ALG
SVO,CPT
XIY,IAH
MCO,HGH
DFW,MNL
HRG,YYZ
SDU,SVO
SDU,TUN
BOM,KUL
ADD,DXB
MEL,BOG
CAI,MIA
AMS,IAH
EZE,MCO
SHA,CPT
EZE,SFO
BOM,MAD
DEL,ADD
BOM,LAX
HRG,BOM
FRA,CDG
KUL,XIY
SVO,JED
ADD,CMN
DOH,TUN
HRG,LGW
ALG,AKL
IAH,BOM
ORD,SIN
ICN,BOM
TPE,CLT
JFK,LGW
MEL,HRG
ADL,MEL
NBO,SDU
XIY,IST
ICN,BOG
SCL,BCN
TUN,DOH
BOS,LAX
YYZ,BSB
DXB,CDG
SCL,BOS
CDG,ATL
SDU,JED
PVG,DEL
JNB,BSB
SDU,CDG
BOG,ATL
CKG,DXB
BOS,PVG
MEL,DFW
YYZ,CAN
MNL,JFK
PEK,IAH
CDG,TUN
CLT,MCO
LGW,IST
CAI,ALG
JFK,SDU
LAS,DMK
LAX,ATL
SCL,JED
LHR,DEN
MAD,SIN
MIA,LAS
KUL,MEL
ALG,BOG
IST,CBR
CPT,ORD
LAS,HND
IST,MIA
EWR,SFO
LHR,SZX
BOM,AKL
PEK,CKG
CGK,DFW
CDG,JFK
CLO,CBR
MIA,PVG
CDG,LAS
HRG,HKG
ICN,ATL
LIM,IST
ORD,HRG
ADL,CBR
ADD,BKK
SIN,DXB
LAX,DMK
SDU,CMN
CPT,MCO
PVG,CDG
KUL,SFO
MIA,SDU
HRG,PEK
DEN,TPE
IST,TPE
EZE,MEL
CLO,BSB
SDU,MAD
SZX,FRA
BCN,DOH
NBO,IST
SVO,NBO
PHX,HGH
LIM,MAD
ATL,CPT
PEK,BOG
DXB,SZX
YYZ,JED
KUL,DXB
LGW,EWR
BKK,CKG
CAN,MIA
SZX,DOH
MEL,EZE
JED,LHR
ADD,BOG
MIA,BOM
BSB,BCN
CAN,IAH
PVG,CKG
LAS,BKK
KUL,BSB
ADD,HGH
ATL,MAD
DOH,DXB
FRA,CAN
MEL,AMS
LOS,MNL
EZE,SYD
MAD,BOG
FRA,EZE
MEX,HGH
NBO,DXB
LOS,MAD
LAX,JNB
BOG,SYD
PHX,CLO
BOM,CAI
HRG,DOH
TUN,ORD
SFO,BCN
IAH,SHA
ATL,LGW
TUN,CMN
CKG,CMN
DMK,CKG
DEL,DXB
LGW,JFK
GRU,LOS
SVO,DMK
SYD,XIY
MIA,LAX
SCL,MAD
FRA,ADD
SCL,BKK
PHX,EWR
CDG,SGN
ADD,BCN
BCN,IAH
PHX,IST
SIN,PVG
SGN,ORD
IST,SGN
LGW,ICN
TPE,SHA
SFO,CGK
LGW,MEL
HND,SVO
MAD,LIM
SIN,MNL
MEL,DMK
MEL,BOS
MIA,NBO
MEX,SIN
CLO,TUN
ALG,ICN
SGN,HND
BOM,LIM
HKG,DFW
SVO,BOG
FRA,JNB
KMG,IAH
TUN,HRG
HRG,IAH
CLT,AKL
JED,BCN
BOS,DFW
DEN,JED
LOS,ICN
PHX,HRG
MEL,HKG
MEL,KUL
LIM,LOS
AMS,AKL
SFO,SDU
MEX,LIM
BOS,BCN
ORD,CLT
LAX,SYD
LGW,DEL
PVG,ICN
AMS,PHX
IAH,DEL
DMK,IAH
CPT,CBR
SIN,JED
DEL,SZX
BOM,AMS
YYZ,BOS
SCL,SGN
GRU,BKK
CLO,CPT
LAS,PVG
LOS,ADD
AMS,BSB
CBR,GRU
LOS,LAX
LOS,BCN
ATL,SHA
TPE,BCN
HND,MNL
MAD,JED
DMK,DFW
CAI,CLT
KMG,ADD
ORD,DOH
DOH,HGH
PVG,AMS
CLT,SZX
IST,PHX
SZX,AMS
SEA,ORD
EWR,IST
CAI,JNB
CBR,EZE
BCN,ATL
SGN,CAN
CGK,NBO
SGN,NBO
CKG,BSB
EZE,ATL
SCL,TPE
TPE,GRU
KUL,TUN
SGN,CGK
ICN,EZE
SDU,DFW
JNB,DOH
CGK,JNB
EWR,DEL
BOS,DEL
YYZ,IAH
HRG,SVO
KUL,SVO
AKL,GRU
DEN,HRG
DFW,JFK
BSB,ICN
SZX,XIY
SCL,LGW
JED,CKG
LAX,MIA
CGK,KUL
LIM,PEK
KMG,CMN
LGW,SEA
CAI,NBO
IAH,ADL
MIA,BKK
SCL,LAX
AKL,TUN
FRA,BSB
MAD,MNL
TPE,LHR
DEL,LIM
TUN,BOM
ADD,LGW
CPT,DXB
ORD,GRU
MCO,MIA
LAX,TUN
NBO,CDG
SIN,CLT
SHA,CDG
IAH,BSB
TUN,CGK
SFO,HND
XIY,DXB
MIA,ORD
SEA,SIN
IAH,MCO
KMG,BOG
CLO,GRU
DEN,MIA
LGW,CMN
LAS,KMG
AMS,CKG
CAI,XIY
GRU,DXB
MNL,TPE
SYD,JNB
HGH,SHA
HKG,SDU
CLT,JNB
SGN,SHA
DXB,IAH
LOS,PVG
CBR,JED
ADD,CAI
SIN,ORD
JNB,EWR
MNL,IST
SGN,HKG
ICN,ORD
SGN,SDU
SCL,SEA
MAD,CDG
CGK,CMN
HRG,BOS
CAN,FRA
SCL,AMS
EZE,MAD
HRG,CGK
PVG,AKL
HGH,ATL
PVG,CLO
LOS,HGH
SCL,CMN
KUL,DMK
ADD,FRA
XIY,NBO
SHA,ALG
BOS,CAI
LOS,CAN
CAN,CGK
JFK,CAN
SVO,CAN
LAS,LAX
BOM,IAH
ADD,PVG
SYD,DOH
SVO,DFW
LOS,SFO
SHA,LAX
MNL,SDU
DOH,BOM
BOM,CLO
BKK,BCN
SEA,SZX
AMS,MEX
CGK,ORD
MIA,CAN
IST,HRG
AKL,NBO
ADD,MCO
EWR,HND
FRA,SGN
PHX,LAS
ADD,SCL
HGH,SIN
PEK,CAN
KUL,SHA
MEX,PVG
CAI,LAS
EWR,DMK
LIM,ADD
PHX,YYZ
KMG,SDU
CMN,ADD
SZX,PHX
CKG,HKG
SGN,MAD
LAX,SFO
BOM,SGN
DOH,ORD
BSB,DXB
BKK,PVG
PVG,CAN
CLO,SCL
MEL,CMN
CGK,HRG
KMG,NBO
CLT,LGW
LHR,EZE
DOH,YYZ
MCO,LGW
PEK,ATL
HKG,IAH
BKK,CGK
CPT,JFK
YYZ,DMK
LAS,MAD
HKG,JNB
MEL,BCN
SCL,DEL
ADD,KMG
CAI,AKL
HND,ALG
JNB,DMK
HGH,LAX
FRA,BOM
ADL,LHR
SCL,SZX
LAX,CMN
DEN,AMS
CLT,BOS
SEA,CMN
CGK,ALG
MCO,CPT
MEL,CDG
CPT,MAD
CBR,BOS
MAD,SZX
HND,SFO
EZE,BCN
XIY,BCN
SEA,SFO
DMK,MIA
HRG,PHX
CKG,SHA
ATL,SCL
DOH,LAX
JFK,GRU
CPT,CKG
KUL,ADD
PEK,CMN
BSB,CLT
SCL,SIN
TUN,CDG
ALG,PEK
BSB,AKL
JNB,CBR
CPT,LGW
YYZ,SEA
CMN,BOM
ALG,JNB
PEK,SIN
DEN,BKK
KMG,SEA
BKK,AKL
SIN,LGW
IST,GRU
CGK,DEL
SIN,CBR
PEK,CBR
SIN,NBO
BKK,MIA
MAD,IAH
ORD,SHA
DMK,AMS
MCO,NBO
LAX,MAD
SDU,ICN
BCN,CDG
CAI,IST
BOS,LAS
DEN,CBR
FRA,DEN
KMG,DOH
YYZ,KUL
DFW,HRG
BSB,XIY
DXB,AKL
CBR,TUN
ATL,MEX
NBO,FRA
CMN,JFK
ICN,TUN
CLT,BOG
BCN,HGH
YYZ,BOG
BSB,LIM
JFK,KMG
ADL,LGW
ATL,SFO
AKL,MCO
LHR,SVO
MAD,DOH
SIN,TUN
XIY,GRU
MIA,CLO
MEL,JNB
TPE,CGK
MEL,SGN
BCN,HND
HRG,ADD
ADD,HKG
NBO,SIN
PHX,AKL
LGW,ORD
FRA,CLO
DMK,LAX
SDU,ORD
JED,MCO
MCO,GRU
BOM,JED
CKG,KMG
LIM,ALG
CAI,CKG
NBO,CMN
BOM,XIY
SGN,HGH
BCN,ICN
TPE,ALG
GRU,KUL
HRG,IST
AKL,HRG
BCN,AMS
DOH,DEL
BKK,ICN
SHA,BOG
CDG,DEN
BKK,DFW
LIM,KUL
PVG,NBO
MNL,SIN
FRA,LHR
CAN,NBO
SVO,GRU
LAS,KUL
SHA,MAD
ADD,IST
HKG,AKL
MEL,PHX
SEA,NBO
PVG,SYD
MEL,LGW
SCL,FRA
HKG,MCO
SGN,BOG
CMN,MCO
SDU,KMG
DMK,SZX
IAH,MEX
KUL,BOG
BOS,TPE
KMG,TUN
IST,MCO
LAX,SDU
CBR,KMG
PEK,ADL
CBR,LAS
PEK,TPE
JED,CMN
DFW,LIM
DFW,TPE
ADL,EWR
MNL,HND
MCO,MEX
CBR,DXB
LGW,DFW
CLT,TUN
SIN,ATL
ICN,CDG
YYZ,TPE
AKL,BCN
JFK,LAX
SIN,CMN
CLO,ORD
HKG,BOS
ORD,YYZ
JNB,PEK
MCO,AMS
CMN,XIY
BOM,DOH
ICN,DXB
HKG,CKG
LAS,SCL
BOG,BKK
SEA,KUL
SFO,IST
CAI,TUN
FRA,JED
YYZ,HND
LAX,DEL
CAN,JED
CDG,LIM
PEK,SFO
MEX,KMG
DEL,CKG
LAX,JED
MNL,DOH
LIM,KMG
CBR,LHR
SCL,CGK
DXB,CKG
CPT,IST
SGN,ALG
LOS,SCL
BOG,SEA
HGH,ADL
BOM,FRA
CLO,EZE
BSB,NBO
DXB,SFO
LHR,SIN
MIA,DEL
MCO,KUL
GRU,ADD
MNL,LIM
CAN,SHA
BOS,ORD
DEN,ATL
LAX,LGW
KMG,BOS
MNL,ADL
PHX,JFK
TPE,DXB
BCN,CLT
BOS,ALG
ALG,NBO
DEL,SGN
ORD,MEL
DMK,SDU
BOG,CKG
ALG,EZE
EWR,CLT
KUL,SEA
PEK,CLT
SEA,AKL
YYZ,SDU
CLT,MEX
IST,JNB
ADD,DOH
EWR,BOG
YYZ,SCL
GRU,KMG
TUN,PVG
MEL,CAN
SHA,ICN
CPT,DEN
SZX,SYD
SZX,ORD
JFK,KUL
PHX,CAN
BKK,CPT
JED,XIY
LIM,HRG
FRA,EWR
MAD,MEX
JFK,ADL
CKG,CGK
IAH,XIY
KMG,MEL
MCO,JED
ADL,CLT
KMG,HKG
ATL,MEL
BOM,TUN
EWR,LHR
SEA,JED
LAS,SDU
LAX,BOM
XIY,LGW
SGN,CLT
PHX,DXB
LGW,CAI
CMN,KMG
DMK,CLT
KMG,BSB
HGH,XIY
CDG,CGK
MIA,ALG
PHX,MEX
CBR,ADL
PEK,GRU
HGH,DMK
DMK,TUN
SEA,IST
SIN,LAS
BKK,GRU
BOS,CBR
LGW,HND
EZE,SCL
LAX,SCL
TUN,LAX
CLT,DOH
BOG,CGK
XIY,PVG
HRG,ADL
DXB,DEL
CGK,JFK
MIA,MCO
SDU,BOG
HGH,YYZ
CLO,CDG
PVG,SGN
DXB,CLT
SVO,BCN
LIM,LGW
DFW,IST
JED,SYD
TUN,SZX
DMK,GRU
LIM,ADL
HRG,CBR
CBR,CMN
HND,HRG
AKL,AMS
SZX,CMN
AKL,HKG
YYZ,DXB
EWR,KUL
DMK,LAS
FRA,HRG
DFW,FRA
CKG,CBR
SEA,KMG
