ID_start,ID_end
TUN,ALG
CMN,CLO
DOH,PHX
CPT,ALG
SYD,CBR
DMK,IST
SHA,DEL
CDG,AKL
PEK,BOM
MNL,DMK
CAI,SHA
JFK,PEK
SFO,SDU
DXB,ALG
AMS,EWR
CMN,HKG
HKG,DFW
ADL,TPE
PEK,CAN
CMN,ORD
DOH,ADL
IAH,LAX
SCL,BSB
JED,CPT
ORD,JNB
MNL,SYD
GRU,CLT
SVO,TPE
BKK,SYD
CMN,BOG
CLT,MAD
DEN,PVG
DMK,ADL
CDG,JFK
XIY,SGN
GRU,CAN
CAI,KMG
JFK,EWR
YYZ,MEL
DMK,AMS
LAS,HGH
SHA,LGW
SDU,JFK
ADD,LAS
DMK,SHA
PVG,CGK
CKG,LAX
MEL,TUN
BKK,CKG
GRU,BSB
SZX,SHA
ORD,DOH
LGW,EZE
KUL,BOM
MCO,EWR
CBR,CAN
DXB,CBR
DXB,MCO
ALG,MAD
TUN,LGW
MCO,MEL
BOS,CLT
CLT,CGK
ALG,LAS
ADD,MIA
KMG,SYD
JFK,DOH
SIN,ADD
DEN,HKG
HKG,JFK
SFO,DMK
IAH,YYZ
MCO,XIY
CAI,MCO
MEX,LIM
JED,KUL
SZX,BOG
ADL,CLO
TUN,MCO
PVG,FRA
SDU,CGK
SEA,XIY
CDG,MNL
IAH,AKL
LIM,MAD
GRU,LIM
SIN,XIY
DOH,HND
PHX,JFK
MEL,KMG
ORD,ATL
DMK,KUL
CLO,CDG
SZX,IST
CMN,PHX
HND,XIY
DEN,MEX
PVG,LHR
CDG,DEN
BOS,IAH
HGH,SCL
FRA,IST
CAI,BCN
PEK,GRU
KMG,SFO
CAN,AKL
AMS,CPT
BKK,DXB
LAS,MAD
CKG,CDG
ICN,DMK
SEA,MAD
BOS,YYZ
BOM,XIY
BOG,CAI
DMK,MIA
CDG,CMN
JED,CMN
MEX,SVO
LOS,ADL
CAI,SEA
SZX,SYD
BOM,EWR
EWR,CAI
BKK,CLO
LAX,PHX
BSB,SFO
CLO,CPT
CMN,DOH
HGH,DEL
LAX,DXB
HGH,DXB
HGH,BKK
AKL,JNB
CGK,LAS
LOS,SVO
DEN,LHR
SVO,DXB
IST,SFO
SZX,CLT
MEL,FRA
CAN,CPT
ADL,CDG
ICN,SEA
EZE,DEL
CLT,LHR
SVO,LAX
SCL,TUN
FRA,CAI
ALG,CAN
MEL,PEK
MNL,EWR
BOG,SGN
JED,SFO
BOG,EZE
CLO,MAD
CBR,PEK
EWR,LAX
BCN,ALG
LOS,KMG
LAX,DFW
ORD,MCO
SFO,ORD
EWR,JFK
JED,LIM
EZE,MIA
ALG,PHX
LAX,MIA
HKG,MNL
IST,SGN
SGN,TPE
BOS,EWR
IAH,CAN
PVG,LAX
PEK,ALG
ADD,ICN
MEL,CBR
DEL,DFW
DXB,LGW
PEK,ATL
PHX,DXB
CLO,DEN
LGW,SFO
KMG,CLT
DFW,SCL
SVO,ATL
PVG,SZX
ORD,CLO
DEL,CDG
MEX,DEL
MEX,JNB
ADD,SVO
BSB,YYZ
AKL,BCN
AMS,DFW
LAX,AMS
BKK,SGN
HKG,BCN
SHA,MNL
DOH,HGH
TUN,CLT
CMN,GRU
CBR,DFW
BCN,HGH
CAI,JFK
HGH,PEK
BOM,IAH
DEN,KUL
SGN,BOG
BOS,KUL
LAX,SGN
CLT,TPE
MIA,CBR
CPT,MAD
LOS,PEK
BCN,LGW
LAS,ADD
KUL,EWR
ADD,CAI
JNB,CKG
FRA,MEX
ADD,JFK
IAH,MAD
CLT,AKL
CKG,SCL
ADD,KUL
LOS,CDG
ICN,BKK
DMK,CPT
LAS,LGW
GRU,AKL
BOS,LHR
YYZ,SVO
HKG,PHX
CAI,CDG
BSB,PHX
CLT,SEA
ICN,BOM
ICN,LAX
LHR,PEK
DEN,XIY
AKL,MEL
LGW,CGK
CLO,JED
LGW,LHR
DMK,MAD
SYD,SFO
SEA,SCL
HND,MEL
DEN,SGN
CMN,SIN
CMN,CDG
CAN,GRU
ATL,HRG
MNL,ICN
EWR,ALG
BCN,BSB
NBO,BKK
LGW,CMN
MNL,SEA
SGN,CBR
CMN,LOS
KUL,AMS
DOH,LAX
SVO,MEL
DMK,DXB
CBR,IAH
MAD,FRA
SZX,KUL
SDU,PEK
KUL,LAS
ALG,BOG
MNL,SIN
JFK,ATL
SDU,MAD
PEK,LAX
KMG,SGN
PVG,ADL
SZX,SCL
KMG,GRU
DOH,MEL
CGK,KMG
MIA,SCL
AMS,BOS
SEA,SFO
CKG,KUL
SFO,CAI
CDG,HRG
BKK,AKL
AMS,LHR
HND,LAS
HGH,CGK
SYD,CGK
SVO,MIA
BSB,SHA
HRG,MNL
LOS,CGK
IAH,DFW
HND,LHR
ATL,LIM
HKG,CLT
AMS,CLT
ADD,NBO
LGW,DFW
BOM,SDU
CAI,CLO
FRA,BOM
LHR,ADD
LGW,IST
BSB,EZE
MCO,CGK
LGW,KUL
BSB,DMK
SVO,BSB
JFK,CMN
SIN,FRA
JNB,SYD
CAN,JNB
JNB,KMG
SFO,DEL
PEK,PVG
CMN,YYZ
NBO,HKG
HND,DXB
BSB,JFK
JFK,LOS
CPT,XIY
YYZ,SDU
SZX,SGN
SCL,EWR
CDG,EZE
JNB,NBO
BKK,DMK
BSB,ADD
CMN,PVG
PHX,SDU
MEL,HND
SHA,BCN
DEN,SZX
IST,PEK
DOH,MEX
MIA,ATL
SYD,BOM
PEK,JED
HRG,PEK
EWR,PHX
SZX,JED
NBO,TUN
YYZ,LAX
CLO,LAX
HGH,EWR
ADL,AMS
DEL,SFO
CKG,DEN
SGN,SFO
BCN,SYD
IAH,SDU
DOH,CKG
MAD,SGN
MEX,CMN
MNL,BOM
DMK,TUN
ICN,NBO
AMS,AKL
LHR,CBR
HRG,CLT
KMG,ADL
PVG,BCN
DOH,FRA
JED,SDU
ATL,SGN
TUN,BOS
SIN,CKG
GRU,HRG
CKG,CGK
PEK,NBO
ATL,BSB
YYZ,JED
MNL,DEL
ALG,BCN
ORD,MAD
FRA,KUL
EZE,PEK
MIA,LOS
LAX,XIY
ADL,CMN
ADD,CPT
ADL,BKK
ALG,IAH
SIN,PVG
XIY,ATL
HND,TUN
EWR,NBO
BKK,TUN
LAX,ATL
PEK,CAI
LHR,JFK
AMS,KUL
MCO,DFW
XIY,JNB
CAN,BOM
AMS,TUN
JED,AKL
ICN,CLO
HND,LGW
HRG,YYZ
AKL,ORD
HND,CAN
PVG,KUL
MEX,BSB
DXB,MAD
YYZ,CLT
BSB,DFW
CKG,TPE
DXB,SZX
LAX,CPT
ALG,PVG
PEK,AKL
CMN,LGW
MCO,SIN
LIM,DMK
BOG,CLO
LAX,SIN
CKG,DFW
ORD,KMG
ATL,SHA
PHX,HRG
MCO,CDG
CKG,LOS
FRA,PHX
PHX,DOH
BOG,LIM
BCN,EZE
BOG,DFW
JFK,DMK
SEA,LAS
KUL,DEN
BCN,CMN
JED,DEN
DXB,JED
CAI,AKL
JED,ATL
HRG,LAX
DOH,DXB
IAH,CDG
JNB,CLO
HGH,BOG
DEN,CBR
ATL,MNL
MCO,SFO
IAH,AMS
CLO,HKG
SGN,MIA
LIM,MCO
CBR,LIM
SFO,LGW
BKK,BSB
BOS,SDU
NBO,LAX
GRU,CBR
NBO,JFK
SZX,JFK
SIN,SVO
IAH,CLO
CMN,CAN
SGN,SHA
DEN,BKK
SZX,DOH
CAI,CAN
YYZ,MEX
SZX,ADL
HRG,SVO
CDG,ICN
EZE,YYZ
DEN,JED
CBR,SYD
SYD,SEA
IAH,BOM
JFK,GRU
SYD,SCL
EZE,LOS
HRG,DMK
MCO,DMK
PHX,DMK
SVO,CPT
BOS,TPE
LIM,CLO
CPT,BOS
JNB,MNL
SIN,ALG
CDG,KMG
CKG,AMS
JED,BCN
KUL,FRA
BCN,EWR
MIA,HND
ADL,IST
LIM,CPT
LHR,IST
HGH,SGN
BOM,SGN
BOM,MEL
ADD,CMN
YYZ,SZX
ALG,SYD
LIM,LOS
KUL,AKL
SEA,CAN
MEL,SGN
DEL,PEK
LIM,MNL
MAD,LIM
DEL,CBR
KUL,HKG
SDU,KUL
HRG,ADD
SCL,CAN
CLO,DOH
KMG,LOS
CPT,HKG
MAD,LAS
DEL,ORD
SZX,LHR
KUL,XIY
CBR,CAI
FRA,CLO
SGN,MAD
YYZ,CAN
BSB,BOG
DXB,AKL
HRG,MAD
CBR,BSB
ADL,SZX
SVO,ADD
AKL,AMS
CLT,BKK
CDG,CLO
DOH,YYZ
HRG,ICN
AKL,TPE
CLO,SVO
BSB,CAI
DMK,ICN
MIA,CKG
CLO,SHA
PHX,IST
CAN,PHX
DXB,BOM
DXB,TUN
MNL,NBO
SEA,HND
ATL,JNB
MEX,ICN
JED,SZX
CAN,HND
HGH,PVG
CMN,BKK
BOS,ALG
CKG,TUN
MEL,IAH
KMG,LGW
HKG,ATL
KMG,TPE
BOG,IAH
CDG,LAX
BOG,CAN
SVO,IST
DFW,SYD
ALG,ATL
PVG,CKG
LHR,ATL
SCL,PVG
PVG,AKL
EZE,ORD
BOG,LAX
SIN,LAX
CAN,SHA
CDG,EWR
HRG,CLO
SCL,GRU
BOG,IST
BSB,LIM
CBR,AKL
GRU,CPT
LOS,HND
XIY,MIA
EWR,HRG
KMG,CLO
SFO,JED
HND,SGN
CBR,SIN
DOH,MIA
CLT,MNL
BSB,EWR
MEX,KUL
SZX,SEA
SCL,LOS
MEL,YYZ
CAN,JED
LIM,ATL
LAX,SHA
DFW,JNB
LHR,SDU
PVG,PHX
MEL,DFW
ADL,DFW
EZE,ADD
MEX,HKG
AMS,SFO
CDG,CGK
DMK,MCO
MAD,CAI
ALG,HRG
SGN,LAS
AKL,GRU
BCN,AKL
KMG,SHA
KUL,PHX
SZX,LAS
SIN,GRU
NBO,EZE
TUN,SZX
TUN,LAX
BOM,HKG
SCL,SVO
BOM,AMS
DEL,SZX
MEL,EZE
MEL,LIM
ATL,DFW
SCL,HND
SGN,IST
DMK,CKG
XIY,EZE
NBO,DFW
CAN,DEL
MAD,ALG
BOM,KUL
LHR,YYZ
DOH,DMK
LAS,PHX
ADL,KMG
HND,HKG
SHA,SVO
ALG,SZX
DFW,CKG
BOM,FRA
PHX,JED
PHX,HND
IAH,EZE
DFW,DEN
MNL,PVG
IST,HRG
PEK,SVO
CLT,DMK
SFO,SIN
BKK,LIM
LIM,SIN
CGK,BOM
BKK,CGK
SHA,JFK
CLT,SCL
JNB,BCN
BOS,PVG
ATL,LOS
DXB,DEN
HGH,LAS
SGN,DEN
GRU,DEN
JED,KMG
CPT,SFO
SGN,PHX
PHX,TUN
KMG,SVO
BKK,CBR
BOG,DXB
CLT,AMS
SGN,CAI
EWR,MEL
BOS,HND
CBR,MEX
JFK,HKG
LAX,BOS
CBR,BCN
CPT,PVG
ORD,SHA
KUL,DFW
PHX,IAH
PVG,SEA
HKG,ORD
ADL,IAH
BCN,LAS
CLO,PHX
TUN,BCN
CKG,YYZ
NBO,DOH
HRG,IST
ATL,BOM
BOM,DFW
CBR,HND
SCL,SGN
TPE,CLO
ADL,FRA
BOG,HRG
MCO,CKG
ADD,SFO
ICN,SGN
CLT,MEL
CLO,LOS
KUL,ADD
LGW,SIN
CAI,ATL
ADL,ADD
KMG,CDG
IAH,ICN
TUN,MEX
ALG,ICN
BOS,SYD
KUL,CMN
TPE,BSB
HRG,SFO
DEN,SVO
IAH,TPE
ICN,ORD
DXB,ICN
MIA,SVO
EWR,MCO
SEA,PHX
LHR,DXB
SCL,MCO
SVO,TUN
LHR,EWR
ATL,MEX
MEX,TPE
NBO,HND
MIA,BOM
LHR,CPT
LHR,ADL
PHX,SEA
HND,BCN
LAS,CMN
SGN,CMN
BSB,CLO
CGK,HKG
BSB,KUL
CKG,HKG
ALG,SEA
SZX,LOS
LAX,SCL
TPE,KUL
LOS,BCN
SZX,IAH
HGH,ICN
LIM,KUL
MCO,KUL
AKL,CBR
ADD,DEL
LGW,BSB
CMN,MEL
SFO,BSB
CAI,LOS
HGH,CAN
BKK,LAX
BSB,DOH
KMG,JNB
HKG,CBR
SIN,KUL
LAX,CLO
DXB,SFO
CAI,CMN
SEA,DFW
CKG,SHA
ICN,CDG
SVO,BCN
LAX,KMG
SYD,CLO
NBO,CLT
NBO,CLO
EZE,MNL
BKK,NBO
YYZ,EZE
DXB,PHX
DEL,DMK
SEA,PEK
SZX,KMG
PHX,LAS
DOH,CBR
TPE,BKK
DEN,HRG
LOS,EZE
FRA,BKK
SFO,EZE
SIN,SZX
NBO,SFO
SZX,SVO
IST,DEN
KMG,HRG
JFK,DEN
JFK,LHR
LOS,GRU
TUN,IST
SEA,ADD
CAN,MIA
XIY,HGH
LOS,HGH
BOG,JFK
TPE,ADD
CAI,ALG
AKL,CMN
HKG,JNB
SVO,SEA
LHR,SVO
ATL,LAS
CPT,SGN
EZE,BOG
PVG,MEL
CAN,SIN
PEK,JFK
NBO,KMG
ICN,DEN
IST,XIY
ADL,HND
XIY,BKK
DEL,CAN
GRU,ATL
MAD,SCL
HGH,HND
DMK,PEK
TUN,ICN
SDU,SHA
TPE,MCO
DEL,MNL
IST,BKK
DMK,BSB
CBR,SCL
KUL,DXB
ORD,HGH
DEL,LIM
PHX,EZE
HKG,CPT
EWR,CBR
EZE,BKK
JNB,PHX
LAX,HGH
DEN,DOH
BOG,JED
MEL,ORD
HRG,SCL
DEN,BOS
SYD,CLT
DXB,DFW
DEN,DMK
IAH,LOS
BOS,MEL
BOG,ORD
ADD,CBR
SHA,DMK
EWR,SDU
LGW,SGN
PEK,DEL
DMK,CAN
MCO,HND
DXB,MIA
DMK,DEN
DEN,TPE
DOH,DEL
BSB,LGW
DFW,CAI
SFO,IST
CLT,SZX
ICN,AMS
LHR,ORD
HKG,SZX
LHR,GRU
SZX,LIM
BOM,LAS
SVO,CAI
ADL,TUN
SHA,SYD
PHX,MAD
NBO,BOG
BOM,CLT
LGW,DMK
DEL,LGW
BSB,TUN
KUL,ORD
MEL,HKG
EWR,CLT
FRA,CDG
HGH,CMN
SGN,HRG
BSB,CAN
SHA,HRG
TPE,LOS
DXB,BKK
NBO,BOS
SHA,BOG
LAS,MNL
SCL,ADD
CBR,CMN
CAI,CLT
EWR,LAS
KUL,PEK
ADD,LGW
SYD,DFW
DOH,BOM
SCL,FRA
JFK,SCL
ADD,LIM
CDG,ADD
HGH,HKG
YYZ,MCO
JED,HGH
LOS,CLT
DFW,LOS
NBO,ADL
CPT,LGW
BOM,JNB
EZE,LHR
BKK,DEN
CGK,ATL
CMN,AKL
AMS,DEL
YYZ,BCN
BOS,MIA
ICN,LOS
YYZ,DEN
LIM,JFK
ICN,EWR
ORD,CBR
EZE,TPE
DEN,AKL
CAI,MEX
JED,MCO
DXB,DOH
SDU,SGN
KUL,ADL
BSB,LAS
ATL,IAH
DEN,IST
CAN,SDU
SFO,HND
KMG,MCO
SYD,JED
MEX,TUN
FRA,YYZ
LIM,DOH
LAS,SDU
TPE,SZX
SGN,CPT
TUN,KMG
EWR,LIM
LHR,SGN
LHR,LOS
CKG,CMN
HRG,SHA
BOS,HRG
CGK,MIA
EWR,CDG
SHA,CGK
CPT,DOH
SFO,IAH
AKL,CLO
TPE,MIA
HGH,MIA
LIM,SGN
DEN,YYZ
KUL,MAD
MNL,SVO
BOS,MCO
BOM,BSB
GRU,HND
CLO,BOG
BCN,CAN
LHR,CMN
DXB,IAH
AKL,MIA
GRU,DXB
CLO,JFK
TUN,BOG
LAX,DEL
SVO,FRA
AKL,PEK
JNB,CMN
PEK,ADL
GRU,MNL
CKG,MAD
EWR,DEN
BOM,BKK
SFO,YYZ
MAD,EWR
BOS,PEK
DMK,CLT
BOM,PHX
PVG,LGW
CMN,ADD
EWR,SVO
LGW,HRG
MCO,AKL
CLT,IST
TUN,CAN
CLO,BOS
PHX,HKG
XIY,CAI
SCL,ADL
HND,DEN
HGH,SYD
MAD,SVO
AKL,FRA
SHA,HGH
CGK,BCN
LAX,LIM
EWR,LGW
MCO,IAH
HRG,JED
ADD,BCN
SIN,SDU
SFO,ADD
AMS,CLO
DFW,EZE
GRU,PVG
DMK,LGW
LIM,AKL
KUL,SHA
KMG,JFK
EZE,DMK
ADD,PVG
LHR,FRA
LAS,SYD
EWR,BOM
ATL,CGK
ADL,CAI
HKG,AMS
IST,HGH
TPE,SFO
MNL,BOG
CAN,KMG
KMG,LAS
SIN,MCO
ADD,EWR
SZX,BOS
HKG,SYD
LAS,TPE
CLT,CAN
MAD,CBR
PHX,LAX
JNB,ALG
HND,MEX
HKG,ICN
HND,SZX
SEA,NBO
CPT,BCN
CLT,ORD
BOS,CLO
BOM,HGH
MEX,KMG
HND,MNL
IST,DOH
CKG,CBR
TUN,DFW
PHX,SGN
ICN,CAN
LGW,MEL
ICN,IST
LAX,GRU
DEN,CGK
KMG,FRA
BOM,LGW
CAN,DFW
