ID_start,ID_end
SGN,MAD
SGN,EWR
BOS,PEK
SDU,CLT
IAH,BSB
SYD,MEX
HKG,FRA
LHR,GRU
AKL,NBO
ICN,SGN
SHA,NBO
GRU,CPT
NBO,BOS
CLO,MEL
XIY,LIM
PEK,CBR
ORD,DEN
NBO,SDU
JFK,HND
PHX,LIM
HGH,ADD
LAS,CGK
TUN,SZX
CKG,HGH
PVG,CAI
JNB,AKL
CAI,HGH
BOM,LGW
BSB,AMS
CDG,YYZ
CGK,BCN
ATL,SDU
CMN,PEK
CLO,LOS
DXB,DOH
AMS,MCO
KMG,LOS
LIM,AKL
ADL,MNL
SZX,MEX
HGH,SEA
KMG,SVO
CDG,CGK
AKL,DXB
DEN,MIA
HND,JED
NBO,DFW
JFK,MAD
SZX,KUL
SEA,CDG
HGH,CPT
GRU,DEL
CGK,LGW
TPE,KUL
PHX,BOM
SYD,BSB
LGW,HKG
SEA,AKL
BOG,ALG
LAS,ICN
SEA,MEL
ICN,KUL
SEA,CBR
XIY,EZE
XIY,ATL
CLT,HRG
SGN,CPT
HND,SFO
EWR,LGW
EZE,CMN
IST,EWR
HGH,CAN
CPT,CBR
DXB,LAX
LAS,MAD
JFK,TUN
SDU,LHR
LAS,MCO
IAH,AKL
AKL,CAI
CAI,MAD
JED,CBR
MEL,CLT
DFW,HND
ALG,MCO
SDU,LGW
DFW,FRA
HKG,TPE
MAD,ADD
LGW,XIY
PVG,CLT
BOM,SDU
ALG,CKG
SDU,LAS
BOG,JNB
DEN,JED
JFK,XIY
MNL,DXB
JED,LAX
HRG,SIN
LOS,DMK
CDG,ADD
CDG,IST
MNL,CDG
LIM,SGN
CLO,HND
ALG,SYD
BSB,DMK
BOM,BSB
LAX,KUL
CLT,SVO
SZX,EZE
AMS,HGH
BKK,TUN
BSB,XIY
CKG,LOS
ORD,MNL
FRA,BSB
CAI,ALG
PVG,BOS
TPE,NBO
MAD,CDG
MAD,DEN
CAI,ICN
ATL,KMG
FRA,TUN
LHR,FRA
CMN,CAN
DEL,CMN
LAS,SCL
TPE,JNB
BCN,PEK
AMS,DFW
MIA,MCO
CDG,BOM
SIN,LGW
BCN,GRU
DOH,MNL
SZX,SHA
SEA,ADL
YYZ,SGN
ADD,EWR
DFW,YYZ
IAH,IST
CPT,DFW
ATL,SIN
ORD,CAI
SIN,DFW
LAS,SDU
BOG,HGH
CMN,BOS
JNB,SVO
CPT,PHX
CKG,ADL
DEN,DOH
SVO,DFW
SIN,MAD
CAI,ADL
TUN,MEX
EZE,MAD
LOS,CLO
CDG,TPE
CPT,NBO
MAD,DOH
LOS,ADD
NBO,CKG
SYD,CLO
ICN,BOM
TPE,IST
DOH,JNB
CAI,PHX
CAI,XIY
CBR,MCO
MEX,CPT
CKG,JED
MEX,ORD
ATL,CGK
BCN,EWR
BOG,ICN
BOS,ALG
SYD,SIN
ALG,SVO
LIM,SYD
KUL,ORD
IAH,JNB
SIN,HKG
ICN,GRU
NBO,YYZ
SZX,DEN
JNB,CAI
CAN,EZE
SYD,MIA
PVG,IST
LGW,CBR
CGK,MAD
ADL,DOH
LIM,GRU
IST,ADD
DEL,SYD
JED,IAH
ICN,AMS
BOM,MCO
SYD,CMN
XIY,LGW
BOM,NBO
MEL,IAH
CGK,BOS
BSB,SCL
ICN,CMN
BKK,NBO
ATL,AKL
LHR,CLO
CBR,SCL
KMG,BSB
PHX,ADD
XIY,CAI
PVG,BKK
BOG,NBO
SIN,BOS
AKL,TPE
SYD,ATL
IST,YYZ
CGK,CAN
TUN,DFW
PVG,BSB
CKG,DEN
ATL,SVO
HND,DFW
PHX,AKL
HRG,BCN
SYD,SHA
BOM,FRA
PEK,SEA
MEX,AMS
HGH,TPE
BOS,SDU
KMG,PHX
LAS,JNB
FRA,JNB
TPE,DOH
ADL,AMS
PEK,CPT
JED,SDU
MAD,IST
DOH,LIM
KMG,BOS
PHX,BCN
ICN,JED
MAD,MEX
DOH,PHX
DMK,NBO
CDG,GRU
SVO,JNB
DXB,PEK
SIN,MCO
HGH,SZX
CMN,TUN
ADD,GRU
TUN,DEN
SDU,CGK
BCN,CPT
TUN,HKG
XIY,ALG
XIY,SVO
CLT,SDU
EZE,HGH
MEL,ORD
KUL,BOM
CKG,MIA
IST,HRG
ADL,ICN
LAS,CKG
JED,DMK
CKG,CAI
DEL,DXB
CPT,BOS
SHA,FRA
CBR,SVO
LGW,SZX
BCN,SEA
ATL,JNB
EZE,MEX
LAX,SDU
LHR,BKK
DXB,LHR
SHA,JED
CDG,KUL
AMS,SFO
SEA,SFO
AMS,ADL
SGN,MEL
NBO,ATL
JFK,DOH
CGK,SYD
SCL,DEN
JED,MCO
MCO,CAN
MEX,DOH
CDG,ALG
CAN,SDU
CLO,ORD
SVO,PHX
DMK,PVG
AMS,CDG
JED,HGH
JNB,TUN
HGH,DEN
HKG,ORD
ADD,CLT
LGW,JFK
CLT,SGN
AKL,LGW
KMG,BKK
CPT,CLO
MNL,CPT
FRA,MIA
TUN,DXB
SCL,MEL
PHX,SYD
ADD,KMG
KMG,GRU
HGH,CDG
LAS,MEX
CLO,CBR
CAN,PHX
CAI,CAN
BKK,EWR
HND,EWR
JFK,IST
LGW,ALG
EWR,ADD
BSB,CAI
EZE,LHR
BCN,SIN
DMK,SIN
JFK,CAN
JFK,SZX
MCO,CGK
BOS,MEX
CPT,HRG
CDG,BKK
JED,MEL
CBR,BOG
LHR,DXB
MEL,BSB
LIM,ADD
TUN,HND
BCN,CAN
NBO,MCO
BKK,CMN
IST,KMG
TPE,HRG
JFK,JED
CDG,MEL
HND,SVO
LAS,PHX
BOS,YYZ
TPE,BOM
MEX,EWR
BKK,SYD
SGN,BCN
MIA,JED
LIM,PVG
BSB,ICN
MCO,ICN
AKL,PHX
FRA,SYD
LIM,ICN
CMN,MIA
CLO,SGN
SZX,SYD
DEN,BCN
DXB,CDG
EZE,LOS
LGW,DXB
PVG,HND
NBO,DOH
LHR,CAI
KUL,ICN
BOG,ADD
JFK,SVO
MCO,ATL
MEX,BCN
DMK,BOM
SGN,DEL
MNL,NBO
SHA,YYZ
ADL,ADD
JED,TPE
SIN,EWR
SIN,AMS
LHR,EZE
CBR,HKG
MCO,SYD
PEK,KUL
SEA,MAD
JFK,BOG
EZE,MCO
BOS,AMS
DXB,ADD
CAN,BSB
BKK,SFO
DXB,YYZ
MNL,ALG
DEN,GRU
LHR,SGN
AKL,MAD
LGW,ORD
XIY,CAN
IAH,DOH
MEX,CLT
BSB,CLT
LOS,BSB
CGK,KMG
CAN,ORD
LIM,ALG
MEX,YYZ
BCN,SDU
MIA,BSB
MEL,SGN
JED,TUN
CAI,EZE
MNL,ADD
SIN,SYD
CBR,EZE
BOS,MNL
BOG,EZE
LGW,BKK
SYD,DOH
IST,SVO
DMK,JED
HND,PEK
EWR,ORD
DEL,BOS
CAI,DMK
ATL,SHA
LHR,SIN
BOG,LGW
BKK,BOG
DEN,LHR
GRU,CMN
CMN,KUL
AKL,HRG
PEK,SYD
DOH,CDG
SDU,EZE
CGK,AMS
BOM,MAD
CAI,DFW
CLO,JNB
NBO,PVG
KMG,LAS
LAX,ADD
PEK,DEN
MAD,CLO
XIY,DOH
CMN,LAS
PEK,NBO
DOH,TPE
SCL,SGN
XIY,CDG
MEX,MAD
TPE,ATL
IST,CAN
LGW,ICN
DOH,MCO
BOS,BCN
ICN,FRA
SEA,BKK
CAN,SYD
MEL,LGW
ICN,SIN
XIY,BKK
SDU,MEL
LAS,SHA
JFK,TPE
DOH,BKK
DFW,HRG
HRG,CLT
MEL,ADL
CDG,CLT
XIY,FRA
TPE,LAX
TUN,SFO
BOM,JNB
HKG,EWR
DEL,PHX
MNL,SFO
SIN,MNL
DMK,DOH
SGN,MIA
DXB,CAI
CLT,HKG
IST,MAD
DOH,CBR
SZX,LAS
HGH,DEL
XIY,IAH
MAD,KMG
HGH,PHX
KMG,CAI
PVG,SFO
TUN,SGN
KUL,BOS
ORD,CMN
BOS,MIA
HND,SIN
CKG,IST
LOS,BKK
LGW,LAS
ADD,CDG
ICN,HGH
LHR,PHX
CPT,SEA
IAH,ALG
AMS,KMG
CLT,IST
CAI,JFK
HKG,BCN
AMS,DOH
MCO,DEL
KUL,BCN
CAI,TPE
SHA,TPE
CAN,IST
BCN,IAH
SHA,BOG
SGN,ICN
SDU,BCN
LAX,TUN
ALG,CAN
MAD,IAH
SYD,PEK
DOH,JFK
BSB,SVO
ICN,AKL
LGW,ADD
ORD,HRG
BSB,ALG
LGW,SDU
NBO,SVO
GRU,EZE
AMS,ADD
DMK,CMN
CBR,DEL
KMG,MEX
IST,CMN
SCL,CAI
GRU,CDG
NBO,HND
BKK,DFW
CPT,GRU
NBO,AMS
CGK,SZX
LOS,EWR
SFO,EWR
DXB,CGK
DEN,CLT
CLT,CAI
DXB,MEX
BSB,AKL
PHX,ICN
BOS,ORD
YYZ,JED
JED,BCN
SDU,JNB
SDU,BSB
ICN,TUN
SHA,BOS
PHX,MNL
LOS,CMN
IAH,HRG
ADL,GRU
XIY,TPE
CLO,IST
LGW,CLT
SVO,CLT
TPE,MIA
MAD,LAS
EZE,JFK
CGK,DFW
DFW,PVG
ORD,SVO
SDU,CKG
SZX,LHR
SDU,ATL
SHA,MEX
SEA,LGW
BKK,GRU
NBO,SZX
EZE,FRA
MCO,YYZ
SHA,KUL
DEL,HND
ADD,PEK
KMG,MNL
PHX,CLO
MAD,LAX
LGW,IST
JNB,XIY
CMN,ADL
HRG,LOS
CAI,LAX
PVG,CMN
CAN,CLO
ALG,JED
LAX,DEN
SYD,BOS
SCL,PEK
ATL,SFO
BOS,SYD
BOS,CMN
JNB,TPE
DXB,DEN
MIA,BOG
ADD,BOS
IAH,LIM
LAS,GRU
ORD,JFK
DMK,SHA
PEK,HRG
SVO,CAI
MIA,HND
LGW,MIA
HRG,MEL
DEL,CLO
CPT,ALG
LOS,PVG
KMG,CBR
SIN,JED
JNB,BKK
LHR,HGH
KUL,MEL
NBO,CPT
IST,PHX
JNB,LAX
CBR,TPE
LGW,CKG
CLT,BCN
AMS,ORD
DXB,CMN
BSB,FRA
SVO,KUL
ATL,IST
EWR,CPT
MNL,AKL
DMK,KUL
GRU,SCL
HGH,DXB
SFO,MEX
ICN,DEL
MAD,LGW
CAN,JNB
SCL,AMS
YYZ,SDU
BOM,KUL
ADD,HGH
ADD,CGK
ATL,DXB
CKG,TUN
MEL,SEA
SVO,DMK
PVG,JED
SEA,SGN
HKG,KUL
CDG,CAI
DMK,DFW
NBO,ADD
BOG,MEX
BOS,LHR
LAX,SGN
AMS,ICN
NBO,MEX
ADL,HGH
EWR,LHR
IAH,KMG
JNB,ORD
YYZ,ATL
MIA,BOM
KUL,FRA
CBR,DEN
PVG,ORD
ORD,PEK
JNB,BOS
DFW,SGN
SFO,LAX
MAD,AMS
BCN,AKL
DFW,BOS
EWR,MEX
ICN,MEL
ADD,CKG
DOH,DXB
BKK,BOM
HGH,MEX
DOH,CMN
AKL,IST
HKG,BSB
BOS,PHX
MNL,DEN
CAI,KUL
MAD,JED
CBR,CAN
SYD,SEA
SDU,SYD
LAX,MCO
MIA,SGN
MEL,KMG
ADL,SYD
CMN,ALG
JFK,CGK
SYD,MCO
MIA,LAX
SDU,CPT
SFO,SDU
IST,DFW
LOS,TPE
DEL,MCO
CGK,JNB
MEX,CDG
DOH,LOS
MAD,CKG
SZX,ATL
HND,BSB
BOM,ICN
LAX,CLT
SYD,BOG
DEL,HKG
SVO,SEA
BOS,CAN
ORD,BSB
YYZ,LIM
LAX,SIN
BKK,IAH
DXB,ATL
BCN,ADL
AMS,JFK
YYZ,SHA
SEA,DEL
HGH,BOS
LIM,DEL
EZE,HND
CLO,KMG
BOS,HGH
LIM,PHX
ALG,CGK
MEX,BKK
PHX,TPE
KMG,XIY
TUN,LOS
PHX,DOH
BOM,YYZ
CGK,CMN
IST,SIN
MCO,GRU
BSB,SEA
ORD,JNB
DOH,ICN
HRG,TPE
DXB,HGH
LAS,ALG
BOG,DEN
JNB,HKG
HND,KMG
DMK,PHX
SZX,YYZ
AKL,JNB
ICN,PHX
CBR,CLT
CKG,ALG
PHX,MEL
DEN,MCO
MIA,AMS
MEL,HGH
DMK,CAI
HRG,LHR
BSB,MNL
HND,SZX
BSB,SFO
AKL,LAX
SHA,PHX
PEK,CLO
BCN,MEL
CMN,EWR
ICN,PEK
DXB,JED
EZE,BCN
ATL,SEA
DEL,SGN
ADD,SGN
DOH,ADL
ADD,LOS
GRU,ORD
SYD,LOS
IST,CKG
XIY,MEX
MAD,ICN
CLT,SFO
KUL,ADD
LIM,PEK
PHX,LOS
CKG,PEK
LOS,CLT
HGH,LIM
ADD,CAN
PHX,MIA
LAX,BKK
SIN,ADD
MEX,DEN
SCL,JFK
CMN,CKG
SHA,BKK
EWR,SYD
CPT,SVO
CBR,SZX
MNL,SGN
HND,BOM
SCL,XIY
JFK,AKL
PVG,SDU
GRU,JFK
SHA,AKL
IAH,CLO
HKG,CDG
BKK,SCL
CGK,LOS
BCN,SCL
MEL,SIN
TPE,ADD
SFO,LHR
MEX,SDU
ADD,SEA
AMS,DEL
ORD,SDU
SCL,EZE
AKL,PVG
SYD,TPE
SCL,HGH
PEK,ADD
SFO,CBR
BOM,HKG
SFO,PVG
SCL,DOH
IST,HGH
IAH,YYZ
EZE,CDG
LAX,GRU
FRA,EZE
ADD,FRA
ORD,KUL
HRG,CLO
LHR,HRG
LOS,MEX
MCO,KMG
CDG,DEL
CPT,CAI
AMS,CBR
SCL,BCN
TUN,KUL
MAD,ADL
SGN,BKK
BOS,MEL
MCO,DFW
KUL,SEA
BOM,CKG
DXB,SCL
IAH,MNL
CLT,SIN
PVG,DXB
XIY,CPT
CGK,FRA
DOH,ALG
GRU,PEK
CAI,SCL
IST,LGW
SVO,PVG
CMN,YYZ
ALG,AKL
LGW,CMN
FRA,CMN
BCN,BOG
ADL,SGN
ORD,ICN
HRG,ADL
SYD,SGN
ATL,HND
SGN,XIY
ADL,LOS
YYZ,LGW
DEN,FRA
CLO,BCN
CLT,MCO
CLT,ATL
TUN,MEL
ORD,BOG
BOM,DEN
DXB,SHA
AKL,SVO
AMS,PHX
SGN,BOG
HKG,SIN
ADD,BKK
SFO,NBO
CBR,SEA
DEL,CBR
DMK,PEK
XIY,PEK
HKG,HGH
JFK,ICN
BSB,HND
HND,JNB
MNL,YYZ
SVO,JED
SGN,LHR
LGW,MAD
LIM,ORD
MIA,CAN
KUL,SHA
ORD,SEA
BKK,CPT
DEL,BOM
YYZ,LOS
MAD,CMN
DFW,ADD
DMK,SDU
BCN,LHR
PEK,LAS
ORD,MIA
CAI,SIN
EZE,HRG
SFO,AKL
LGW,BOG
YYZ,SZX
SEA,ADD
CDG,CKG
DEN,LAS
GRU,MAD
CLO,DEL
IAH,XIY
CPT,EWR
SDU,YYZ
CMN,CLO
MIA,ORD
BOG,MNL
BCN,MNL
IAH,BOM
PVG,SYD
CLO,ADL
PEK,BCN
BKK,LAS
CBR,DMK
BOM,MIA
SHA,LOS
SGN,ORD
PVG,LHR
JED,KMG
HKG,DEL
TPE,CGK
SEA,LAX
CPT,SZX
SEA,EZE
GRU,DMK
CMN,JED
HKG,CLO
JNB,DEL
AKL,MIA
ICN,SCL
BKK,SVO
PVG,SCL
SDU,XIY
SCL,DFW
AMS,MIA
ATL,CLT
SHA,SIN
ALG,BCN
LAX,CLO
SFO,FRA
SCL,TPE
PVG,SVO
EWR,SCL
HND,CDG
BCN,JNB
SYD,LAS
CGK,DMK
SCL,ATL
KMG,MAD
MIA,GRU
LIM,CKG
CMN,PHX
EWR,CLO
NBO,PHX
SIN,ORD
MEL,CMN
XIY,MAD
MCO,BOS
CBR,CAI
KMG,CMN
CLT,ORD
CKG,IAH
JNB,MEL
BOS,TPE
BKK,LHR
JFK,AMS
SYD,MNL
SZX,PHX
ADD,ALG
SYD,DFW
SEA,CAI
DMK,IST
ADD,CAI
LIM,XIY
TUN,AKL
EWR,HRG
HND,MIA
IAH,SEA
MIA,MAD
PHX,DEN
SIN,AKL
BSB,JNB
BCN,LAS
JNB,PEK
SCL,MNL
SDU,DOH
CDG,CLO
DOH,KUL
YYZ,SVO
SCL,LIM
LOS,GRU
EZE,CGK
KUL,XIY
SHA,CLO
CAN,PVG
AKL,PEK
KUL,BSB
SCL,MAD
DMK,DXB
CAI,SZX
SGN,NBO
PVG,MIA
ADL,BCN
KMG,EZE
LAX,PHX
CDG,ICN
MNL,PVG
HRG,BKK
JNB,MIA
LAS,TUN
CLT,LOS
MEX,LHR
MNL,FRA
MEL,PHX
SZX,CMN
DFW,MEX
SIN,KMG
LAS,AKL
ATL,ORD
AMS,PVG
MIA,CLO
SVO,KMG
MNL,SDU
LAX,AKL
SHA,SDU
SDU,ICN
IAH,BKK
BSB,BKK
CKG,SZX
BSB,BOG
YYZ,MEL
TUN,CAI
SFO,MIA
CMN,AMS
IST,DMK
ATL,LHR
NBO,TPE
MNL,DEL
DEN,MEX
MEL,MNL
MEX,CLO
CLT,FRA
CMN,BSB
GRU,CLT
PHX,CBR
FRA,MEL
MAD,HKG
BSB,ADD
SIN,KUL
SEA,BOS
BOM,CGK
AKL,LIM
PVG,KMG
ADL,PEK
SZX,FRA
BOM,CLT
CDG,LGW
EZE,BKK
LGW,MEL
NBO,BSB
MIA,SEA
GRU,CAN
TPE,CLO
LIM,ADL
EZE,SEA
BOM,IAH
ICN,DEN
EWR,JNB
LAX,HKG
HKG,YYZ
CMN,SHA
CBR,CKG
CAN,ADL
XIY,SGN
SCL,LAS
HRG,AKL
BKK,ADL
YYZ,PHX
JNB,DXB
CDG,LAS
EZE,LIM
BKK,DEL
CGK,CKG
NBO,AKL
CLT,LIM
LIM,DMK
CAI,IAH
LOS,HRG
SZX,CAN
MEL,LAS
LOS,MNL
GRU,ADL
CLO,DXB
TPE,PVG
XIY,CBR
BKK,EZE
LAX,SFO
SGN,CGK
DOH,HKG
CLT,NBO
SDU,CDG
JNB,SEA
PHX,LGW
JNB,DFW
ORD,DXB
LIM,SCL
TUN,LHR
CKG,PVG
LAS,PEK
JFK,GRU
ICN,KMG
LIM,EZE
CLO,CAI
CMN,MAD
YYZ,LAX
ADD,SVO
SVO,BOM
CLO,FRA
MIA,JNB
LIM,MEX
DXB,JNB
ICN,HRG
HGH,ALG
EWR,BOG
MNL,SHA
TPE,SVO
SGN,LOS
PHX,LAX
BOS,JFK
LHR,MCO
LGW,AKL
HRG,ALG
BKK,AMS
DEN,ORD
CLT,XIY
CBR,JNB
DOH,SIN
SFO,BSB
CAI,DXB
HGH,DOH
CLO,AMS
HKG,XIY
SZX,MIA
TPE,JED
CGK,CPT
CLT,DXB
SCL,YYZ
JNB,NBO
AKL,JFK
FRA,SZX
DMK,MAD
CPT,EZE
BSB,NBO
EWR,DFW
CMN,CAI
SIN,DOH
CGK,TUN
LHR,CLT
MAD,SZX
HGH,MCO
DXB,CKG
BCN,CGK
SZX,KMG
SIN,PVG
TPE,SYD
ORD,LIM
PHX,FRA
IST,HND
DMK,IAH
IAH,TPE
TPE,LGW
BOM,SCL
CKG,BOS
CPT,SGN
SCL,SEA
DEL,SCL
LHR,YYZ
SVO,FRA
HKG,CMN
EZE,MNL
LAX,SVO
CAN,CAI
IAH,ATL
LAX,LHR
CAN,HGH
AKL,AMS
AKL,YYZ
LOS,SHA
FRA,GRU
YYZ,BOM
MIA,EWR
SYD,JED
CBR,ATL
ORD,CDG
BCN,SYD
BSB,LIM
PHX,JFK
IAH,JED
PEK,ICN
HKG,EZE
YYZ,EZE
SDU,CMN
SZX,HRG
SVO,EZE
JNB,KUL
CGK,CBR
BSB,SHA
MEX,NBO
JED,LHR
CDG,KMG
PEK,IAH
ADL,SFO
MEX,MNL
LIM,KUL
KUL,LAX
FRA,HGH
DEN,XIY
ICN,ADD
AMS,XIY
HGH,IAH
IST,LOS
XIY,JED
SGN,LAS
ORD,CKG
DXB,ALG
KMG,EWR
DOH,CGK
LOS,PHX
LGW,SHA
ICN,SEA
HKG,DFW
CMN,DFW
CDG,SYD
SIN,DMK
SZX,MEL
SZX,CLT
CGK,SIN
SGN,BOS
DFW,SHA
ATL,IAH
KUL,TPE
JNB,DOH
KUL,MNL
XIY,AKL
SHA,CAI
LAX,MNL
HND,CAN
HGH,MEL
IST,CBR
LGW,DFW
SDU,BOM
CGK,LIM
MIA,DXB
EZE,ALG
IST,SCL
PVG,YYZ
TUN,BOS
CKG,BKK
ATL,BKK
SCL,TUN
LOS,TUN
SGN,BSB
MNL,CKG
PVG,IAH
ALG,NBO
HGH,PEK
SVO,SDU
CAI,SDU
JED,DFW
EZE,PHX
CGK,AKL
PVG,SHA
MEX,CAN
ADD,LHR
PHX,CLT
IAH,ORD
ORD,LHR
KMG,CLO
KUL,HRG
SVO,BSB
SIN,BKK
CPT,ATL
IAH,HGH
DEN,SHA
DEL,LIM
CAI,AMS
MEL,CDG
BOG,DEL
MAD,AKL
CLO,MIA
SDU,FRA
PHX,MAD
CBR,LHR
XIY,DEN
HRG,MNL
PEK,DEL
DEL,EWR
ALG,SHA
ALG,HGH
LAS,SYD
BSB,CDG
MNL,DFW
SVO,MNL
PVG,JFK
EZE,ATL
SVO,SYD
BOS,LIM
SEA,JED
HGH,PVG
SVO,HGH
CPT,MNL
SGN,DOH
CAI,MEX
IAH,GRU
SYD,YYZ
SIN,SVO
DXB,CAN
SHA,ADD
EZE,HKG
GRU,BKK
CMN,LGW
EZE,BOS
DXB,NBO
SDU,PVG
DOH,EZE
MIA,CGK
DOH,IST
CAN,KMG
BOS,SEA
ADL,PVG
KUL,LAS
LGW,LHR
TUN,MCO
BOG,CBR
KMG,NBO
DOH,SVO
JNB,FRA
BSB,CGK
BKK,XIY
DEN,JNB
CKG,GRU
HND,LAX
MEX,BOM
DXB,MNL
TPE,MNL
LAX,LAS
DOH,PEK
SHA,IST
XIY,SFO
MCO,SCL
ALG,ORD
LIM,MEL
HGH,MIA
KMG,AMS
IAH,ICN
DMK,BKK
BOM,JFK
ATL,LAX
DFW,SCL
XIY,ADD
SCL,LOS
MIA,MNL
ADL,DFW
CAI,LIM
HGH,BOM
LGW,FRA
LIM,MIA
FRA,XIY
PEK,TPE
AKL,ICN
BOS,ADL
CGK,PHX
PEK,JED
MIA,CKG
DMK,LGW
ORD,PHX
PVG,ATL
MIA,SVO
LIM,ATL
CLT,SEA
DXB,AKL
AKL,BOM
ORD,CAN
KMG,JED
CMN,SVO
LOS,DFW
EWR,BOM
MEX,PVG
SFO,BCN
CLO,MCO
ALG,MEX
PVG,MNL
DEN,PEK
ADL,CGK
HRG,SGN
BSB,PEK
ATL,MNL
GRU,EWR
TUN,GRU
BCN,ALG
ICN,SDU
LGW,ATL
DFW,SYD
LHR,ALG
PHX,BOG
MNL,SZX
XIY,EWR
MNL,AMS
CAN,ICN
PEK,LGW
HRG,LIM
BOS,KUL
LHR,TPE
BOS,DEN
TUN,EZE
PEK,DXB
AMS,IAH
SHA,TUN
YYZ,EWR
EWR,ALG
MEL,CPT
LIM,SHA
BOS,CBR
BKK,DOH
DOH,SGN
CPT,PVG
KMG,SZX
HRG,LAX
GRU,DEN
SHA,LGW
ATL,MEX
MIA,DOH
MEL,ALG
YYZ,IST
CPT,CDG
CDG,LAX
CLO,SHA
JFK,LHR
CAI,CLT
CAI,KMG
AKL,LHR
CLT,CGK
ALG,MAD
LIM,BOS
AKL,CKG
HGH,DFW
IAH,DFW
MNL,BOS
SCL,CAN
CMN,BCN
CPT,HKG
SCL,CLO
MCO,CPT
AMS,DEN
LIM,CBR
ICN,CPT
MCO,LOS
HRG,ORD
CGK,SVO
MEL,PEK
SZX,TUN
SYD,CBR
AKL,BOS
ALG,BSB
CKG,BOM
DEN,CAI
SIN,BSB
MEX,CMN
CMN,FRA
SVO,CBR
CLO,JFK
SEA,ALG
MEX,LIM
ICN,PVG
AKL,BOG
DOH,BOM
FRA,ORD
SVO,LGW
CDG,HGH
MCO,SEA
ICN,CGK
JNB,KMG
CKG,HRG
CBR,DFW
CAI,CPT
ATL,PVG
DEL,ICN
CLT,MNL
CAN,HRG
JNB,JFK
JED,BSB
MAD,SFO
HRG,GRU
SGN,DFW
ADL,JFK
MIA,HRG
HGH,CAI
CMN,ORD
SDU,KMG
JFK,SCL
HGH,CKG
LIM,LGW
TUN,JFK
SHA,DFW
ALG,EZE
BOG,DFW
MCO,DXB
CLO,CDG
SIN,SZX
CAN,TPE
AMS,IST
CLO,DMK
CDG,TUN
BOG,BOS
SDU,TUN
SCL,HKG
HGH,HND
ADL,LHR
DFW,JED
EZE,NBO
YYZ,ADD
JED,MNL
CLT,KUL
LAX,SYD
HND,SHA
LAX,DMK
ALG,DOH
ADL,FRA
KMG,CKG
MCO,SIN
SDU,LIM
CLO,SDU
DOH,DEL
NBO,CGK
BOG,IAH
CMN,SGN
SCL,LAX
DXB,BOG
AMS,LAX
JED,PHX
CMN,CGK
MCO,EZE
LAX,CBR
TPE,ORD
PEK,SZX
EZE,DFW
MEX,PHX
CLT,EZE
MAD,TUN
SHA,EWR
YYZ,BKK
ORD,DMK
SVO,IST
TPE,CDG
ATL,DFW
CDG,CAN
LAX,YYZ
AKL,JED
DEN,EWR
SIN,ALG
JNB,CKG
SYD,LAX
SDU,PEK
AKL,ADL
MEX,DEL
BCN,PVG
LIM,SEA
YYZ,BOS
FRA,HKG
LAS,CAN
YYZ,DFW
FRA,SCL
JED,AMS
HRG,CBR
BKK,CAI
MIA,PEK
HKG,LIM
BOS,JNB
IST,MIA
XIY,SYD
IST,MEL
