ID_start,ID_end
LGW,EZE
BKK,AKL
BKK,SDU
EWR,SYD
LAS,SVO
AMS,IAH
CLT,ATL
JED,HRG
MCO,TPE
ADL,SCL
DMK,HGH
BOS,TPE
SHA,JED
ALG,DEL
ORD,LOS
CDG,ADD
ADD,BCN
GRU,DEL
DEN,BOM
ALG,YYZ
PHX,TUN
CKG,EWR
JFK,IAH
DMK,FRA
DEN,ADD
SZX,ICN
ALG,ORD
CMN,GRU
MCO,MIA
BCN,IAH
EZE,XIY
SFO,SZX
KMG,DXB
NBO,CLT
ATL,DXB
DOH,EWR
SHA,JNB
LHR,LGW
AKL,MNL
DEL,JED
TPE,SFO
LGW,SZX
DFW,CPT
CLT,JNB
HND,IST
LIM,CAN
CPT,EZE
MEX,PHX
BOS,SYD
SYD,DFW
ADL,CLT
ADL,BOG
BOS,JFK
KUL,DMK
SGN,MEL
LAS,BOS
MIA,NBO
SIN,SYD
LAX,HKG
CBR,SVO
HGH,LAS
EZE,SFO
HRG,SVO
KMG,LAX
SIN,BCN
MNL,ICN
PHX,JFK
BKK,JFK
BOM,ADL
HKG,IAH
HKG,JED
FRA,CAN
LIM,HGH
SFO,EWR
CAN,LGW
SDU,TUN
LIM,SIN
EWR,IST
SGN,SDU
SCL,DXB
DFW,BOM
CLO,SDU
FRA,HKG
YYZ,SGN
BOM,MIA
JFK,BOM
SVO,YYZ
ATL,CLO
YYZ,JED
HGH,XIY
DMK,CPT
CAI,JFK
CMN,JNB
JED,NBO
CAN,CGK
IST,DFW
CDG,MIA
SDU,CLO
SCL,CBR
CLT,MCO
CPT,MEX
HKG,LGW
JFK,YYZ
DEL,TUN
CGK,CAI
GRU,HND
JNB,LOS
SCL,HGH
LHR,PVG
JFK,ORD
HRG,DMK
ADL,SYD
NBO,LGW
CAI,DEN
SZX,SIN
BOM,YYZ
CAN,CAI
SVO,SHA
BOS,HKG
ORD,CLT
LGW,DEN
LIM,KMG
DMK,JED
DFW,DMK
SFO,AKL
SCL,LHR
CDG,LAX
JED,CPT
MIA,PVG
GRU,DMK
DEL,LHR
PHX,DXB
LAX,SVO
ICN,JED
DOH,SZX
EZE,DEN
SZX,CKG
IAH,HKG
MNL,JNB
SFO,CDG
LAS,DOH
MEX,BOM
SCL,MEX
SDU,BKK
CLO,SCL
CBR,HRG
LAS,NBO
EZE,DFW
GRU,BKK
CLO,AMS
CLT,CAN
AKL,BKK
NBO,ICN
SHA,BCN
DFW,LGW
BSB,CGK
MAD,CAI
TUN,EZE
LHR,CGK
MEX,SVO
AMS,CAN
CLO,JNB
KUL,SFO
KUL,KMG
SGN,CBR
NBO,LOS
CDG,CMN
FRA,SIN
IAH,DFW
DMK,JNB
GRU,DFW
MIA,BOM
CAN,NBO
DEL,KMG
LHR,AMS
CLO,KMG
DXB,YYZ
PVG,EZE
MEL,CGK
LAS,SCL
SDU,AMS
LHR,LAX
PEK,DOH
DXB,SVO
DEL,ICN
HRG,PVG
SIN,DEL
SDU,YYZ
DXB,SEA
CLO,DMK
SCL,SHA
DXB,CLT
BOG,DOH
LAX,IST
DEN,PHX
XIY,FRA
JED,PHX
IST,BOG
CMN,SEA
SYD,MCO
BSB,SFO
PVG,DOH
SDU,SFO
AMS,CLO
DFW,HGH
ATL,BOG
CMN,ICN
BCN,MEX
LGW,SEA
PVG,LHR
CAN,JED
BCN,DMK
ICN,MNL
BOG,SEA
SVO,DFW
GRU,MEX
PVG,XIY
LAX,CAI
PVG,EWR
BKK,EWR
CLT,TPE
JFK,GRU
BOS,JED
DOH,HND
ADL,KUL
JFK,MAD
PVG,TUN
ATL,JED
LOS,SYD
ADD,CAN
BOS,DFW
CBR,PVG
IST,PVG
ORD,ALG
CLO,CGK
XIY,SVO
XIY,IAH
SCL,DMK
BOG,KMG
CDG,BOM
DOH,PHX
LOS,XIY
SYD,SGN
EWR,PEK
ICN,JFK
CGK,PVG
MNL,SYD
CMN,CAI
CKG,SVO
LAX,HRG
DXB,SGN
ALG,EZE
YYZ,AKL
BSB,JED
LOS,ALG
TPE,CDG
CKG,HRG
JNB,SGN
CLO,ADD
JFK,DEL
HKG,DEL
CBR,CGK
JED,ORD
ALG,XIY
SHA,CGK
HND,LHR
SYD,DXB
MIA,MNL
BCN,CPT
CMN,SHA
BOM,BKK
PVG,SDU
CAI,DXB
CGK,XIY
PHX,SZX
CKG,LAX
CBR,LGW
ADL,YYZ
BKK,MEX
JED,CGK
LGW,LAX
BOG,DEL
JNB,BSB
EWR,SEA
SCL,TPE
CMN,SZX
ALG,CLT
DMK,HND
DEL,SEA
ADL,CBR
CLT,HRG
CMN,ADD
CLT,PHX
HRG,CBR
SVO,GRU
LAS,MEL
DOH,HRG
SHA,HRG
DEN,AKL
LHR,CMN
CPT,ORD
TUN,SGN
KMG,ADD
BSB,BKK
CDG,DXB
LAX,SDU
SIN,EWR
EZE,GRU
BCN,LHR
MNL,KMG
PEK,HKG
LIM,BCN
CDG,LAS
YYZ,MEX
CLO,EWR
ATL,DMK
BKK,PEK
SYD,CDG
LGW,SFO
ATL,YYZ
BOM,JFK
LHR,ADD
DMK,JFK
MIA,DOH
SHA,LAS
DEL,LOS
KUL,PEK
MAD,ORD
SEA,CAN
IST,DEN
TPE,SGN
SDU,MCO
SIN,MEX
BSB,CAN
SDU,ALG
MEL,DEN
HRG,DEL
JFK,EWR
BOS,BCN
CLT,SZX
HRG,SZX
CPT,CDG
BCN,ALG
BOG,LAX
LOS,KUL
CMN,KUL
ADL,BOM
GRU,IAH
IAH,NBO
FRA,CLT
KUL,CAI
ADL,MEX
AKL,SYD
EWR,HRG
DMK,ADL
ADD,BOS
CDG,LGW
BOG,CPT
BCN,EWR
CKG,LHR
CLO,HRG
TUN,SVO
BCN,TPE
ORD,CAI
MIA,HRG
XIY,BKK
ATL,DFW
LIM,EWR
SGN,SIN
EZE,JED
MEX,KUL
IST,PHX
MCO,SYD
CLT,HND
SCL,CKG
LOS,AMS
JNB,KUL
SVO,LGW
CKG,CAN
BSB,PEK
DMK,ALG
CDG,MNL
CMN,MEL
CLT,ICN
CAN,MEX
TUN,BKK
SGN,DEL
HND,LAS
IAH,DMK
SFO,BOS
HKG,MEX
HND,CKG
EWR,JFK
NBO,JED
KMG,SZX
FRA,KMG
PEK,SCL
CAI,CAN
ALG,DFW
CLT,DMK
CPT,AMS
ALG,FRA
LAX,DXB
JFK,KUL
ICN,ORD
MEL,HND
CDG,XIY
PEK,MCO
ATL,BCN
IST,SIN
DFW,BSB
ALG,HND
YYZ,TUN
CGK,SFO
JNB,CKG
MIA,AKL
MEX,SFO
BOG,BSB
GRU,PVG
CBR,JED
DMK,ADD
HKG,JNB
DXB,CLO
DFW,JED
MCO,LHR
BCN,LGW
SEA,KMG
EZE,MEL
MAD,JED
LAX,SHA
SZX,ORD
MEL,MAD
SGN,ADL
MEL,NBO
SCL,NBO
MEL,CLT
JNB,EZE
TUN,DMK
CAI,MEL
ATL,ADL
CGK,LOS
PVG,ATL
LAX,BCN
CLT,KMG
MIA,SHA
TPE,ATL
CLO,JED
CPT,EWR
TPE,AMS
ICN,DEL
XIY,MEL
CLO,CPT
KUL,SYD
CAN,BOM
DXB,HGH
CBR,CLO
XIY,MNL
LAS,SZX
CBR,CAI
XIY,LAS
SHA,SYD
SHA,AMS
XIY,SDU
AMS,MEL
FRA,SDU
KUL,XIY
MEL,CKG
HRG,PHX
CAN,IST
BOS,CLT
NBO,KMG
SVO,CAI
CDG,CAN
CAI,PEK
CLT,AMS
SFO,ADD
TPE,KMG
BOG,SFO
CKG,PEK
BOM,ORD
ORD,BOS
ICN,CAN
BKK,ORD
CLT,CKG
LOS,SFO
TPE,JED
LAS,LAX
TPE,DEN
LGW,PHX
PEK,FRA
MEX,CBR
SFO,MCO
BCN,MIA
BOG,CAN
LIM,ICN
CAN,CLO
LAX,PVG
MEX,AKL
GRU,CGK
SCL,LOS
SVO,BOG
IAH,JNB
BOG,HKG
MAD,HRG
ORD,HGH
SCL,DEN
BOM,KUL
CDG,CKG
ALG,BSB
DOH,PEK
CKG,SFO
BCN,MAD
TUN,SHA
SHA,HKG
JED,CAN
DFW,CBR
BCN,LIM
CGK,BOG
TUN,CGK
CAN,BSB
CLO,BOS
DEN,MEX
TUN,ADL
PHX,PEK
LOS,LHR
SDU,MNL
DXB,HRG
ALG,EWR
CLT,MEL
MIA,DEL
ICN,SCL
KUL,CDG
MEL,SEA
ICN,YYZ
LIM,CMN
MNL,HKG
SDU,MEX
HND,SZX
CAN,PHX
FRA,JED
IST,SEA
PVG,CMN
XIY,PEK
CMN,IAH
EZE,AKL
FRA,TUN
SZX,JNB
PEK,TPE
CKG,CAI
LOS,CDG
SEA,AKL
SFO,YYZ
SYD,IAH
TUN,MEX
ADL,XIY
SFO,TUN
KMG,HRG
TUN,TPE
IAH,CKG
MNL,MEL
LAS,ADL
EZE,PHX
DMK,GRU
SFO,ORD
CMN,LAS
BSB,MEL
HGH,IAH
MAD,PHX
MAD,HND
CGK,BOS
AKL,ADD
BKK,HKG
PEK,CAN
CBR,NBO
JED,SHA
CMN,PHX
PHX,YYZ
LGW,SDU
ATL,BOS
CBR,SCL
JFK,MEL
HND,HGH
MNL,PVG
FRA,HND
HND,SEA
SVO,PHX
MNL,SEA
DOH,MAD
MIA,BSB
FRA,SZX
CAN,IAH
BOM,TPE
MCO,ICN
ATL,HND
MNL,MIA
ADD,SHA
KUL,ORD
SFO,EZE
BSB,LGW
BKK,HND
DEN,ICN
SZX,MEL
CDG,DFW
NBO,CDG
NBO,KUL
EZE,JFK
CLO,MEL
FRA,XIY
KUL,SCL
SGN,SFO
JFK,AMS
DXB,MIA
PVG,SFO
BOM,ICN
ATL,DEL
SGN,BOG
LAX,SCL
HRG,TPE
SVO,EWR
SHA,ADL
ADD,MIA
DXB,CAI
SVO,LOS
EZE,LIM
EZE,CAN
AKL,KMG
MIA,GRU
LAX,EWR
LOS,EWR
FRA,CLO
MEL,CAN
DEL,CBR
MIA,DFW
FRA,IAH
TUN,GRU
DXB,PHX
ICN,DEN
BCN,XIY
SDU,MIA
PEK,SHA
SFO,BCN
MIA,BOG
HND,PHX
PEK,CPT
NBO,CLO
DEL,MIA
BSB,MNL
CAI,PVG
MCO,MAD
SIN,SCL
JED,SGN
HND,TUN
PEK,SEA
KMG,SHA
MEX,MAD
IAH,PHX
LIM,MNL
SYD,CBR
SCL,HRG
DEL,BKK
CDG,SGN
KMG,PVG
MEX,BOG
AMS,CKG
MCO,KMG
HND,SHA
SGN,AKL
BOS,IAH
GRU,EWR
PVG,ORD
SDU,PHX
MCO,IST
SZX,ADL
JFK,CBR
PHX,HRG
BOS,XIY
KUL,MAD
DXB,PEK
CKG,HKG
MNL,SDU
CAN,ATL
AKL,NBO
BKK,LOS
SCL,MCO
ATL,CLT
SIN,CPT
MIA,TUN
HKG,AKL
SZX,CGK
DOH,CGK
SFO,LIM
CDG,LOS
CLO,ALG
EWR,TPE
DFW,CLT
KUL,CPT
BOS,HND
LOS,IST
IAH,SGN
SZX,ALG
CKG,BOS
SFO,DEL
KUL,IST
LAX,CMN
FRA,JFK
KMG,CKG
SVO,AKL
PVG,NBO
GRU,EZE
ALG,DMK
HRG,CKG
ALG,JED
MIA,CAI
MNL,CDG
MNL,CPT
TUN,ALG
CAN,ALG
ICN,TUN
LIM,JNB
CGK,DFW
SYD,ADL
PVG,JNB
LHR,DEN
SZX,CAI
AKL,SHA
SCL,ATL
JFK,KMG
CMN,IST
MAD,ADL
AKL,ICN
CBR,IST
DOH,CAI
DOH,BCN
AKL,BOS
TUN,MCO
XIY,MCO
GRU,LIM
MEX,SIN
DEN,YYZ
SZX,IAH
MEX,SGN
CAI,IST
LHR,DEL
SEA,GRU
CMN,LHR
DXB,ORD
BSB,JNB
SYD,HND
LGW,ICN
IAH,MAD
CAN,SHA
BOG,LOS
DFW,SEA
CAN,MEL
LAS,CMN
SHA,FRA
BCN,SZX
MNL,SVO
BSB,BOM
BOS,HGH
MCO,BOG
IAH,CAN
SHA,YYZ
BOS,CDG
DEN,ORD
CBR,SHA
SVO,SZX
PEK,ORD
AKL,MEL
XIY,HRG
ICN,HRG
GRU,SZX
NBO,LHR
TPE,MAD
NBO,SDU
SFO,IAH
JNB,NBO
CBR,YYZ
BOM,HGH
TPE,BSB
CMN,SGN
CPT,AKL
CBR,PEK
HKG,HGH
MAD,CPT
PHX,NBO
ALG,MCO
BOM,MEX
DXB,SZX
CDG,GRU
CGK,CAN
KUL,CGK
PHX,TPE
CLT,EZE
ALG,SCL
PHX,CBR
DOH,ICN
LGW,MAD
EWR,SFO
CGK,ADD
BOG,NBO
JED,LAX
AKL,DFW
CDG,IST
MAD,HGH
BOS,SEA
MCO,DXB
HKG,CMN
AKL,TPE
BSB,ATL
LOS,JNB
KMG,CGK
SGN,SZX
TUN,PHX
IAH,GRU
LAX,MEL
EWR,FRA
DEN,BOG
BOM,ALG
DOH,BOG
CLT,BKK
IST,HRG
CGK,JFK
SEA,KUL
MNL,IAH
MAD,IAH
EZE,CMN
CBR,ADD
LAX,DFW
GRU,CKG
GRU,MEL
CLT,DEN
MNL,CLT
MIA,CLO
CMN,CLT
CAI,ALG
LGW,DXB
ADD,CMN
HGH,ATL
ICN,AKL
MNL,MEX
DFW,ATL
BKK,IAH
ORD,AKL
MCO,CAN
LAX,SFO
CAI,MNL
LAS,HKG
ADD,EZE
CDG,KUL
KMG,DEL
JFK,LAS
ORD,KUL
HGH,HRG
PVG,DFW
SFO,SYD
EWR,CAI
CAI,LAS
DEL,AKL
CGK,SHA
MCO,CGK
LIM,LAX
ALG,CDG
AMS,DMK
AMS,MIA
LIM,AKL
BOS,LGW
DOH,AMS
DEN,SFO
XIY,HND
CKG,BOG
CKG,KMG
JED,MEL
EWR,CPT
SFO,SDU
LGW,ATL
DEN,SYD
CMN,BKK
NBO,BSB
BCN,BOM
GRU,SYD
MAD,ICN
KMG,DOH
DFW,MCO
SHA,DEN
SGN,CMN
IAH,YYZ
CPT,LHR
TUN,LAS
KMG,NBO
BSB,SGN
CGK,HGH
ALG,SDU
SCL,ADD
XIY,CDG
CLT,LHR
ALG,AMS
CAI,LHR
PEK,ATL
DFW,MEX
JED,ATL
SEA,DFW
MCO,DFW
BKK,JNB
KMG,CLT
DOH,LIM
TPE,DMK
NBO,FRA
PVG,HGH
ADD,BSB
CLT,XIY
CLO,BKK
DEN,BKK
ADL,CAN
NBO,PEK
DOH,MIA
CAN,PVG
BKK,SVO
CGK,SYD
SGN,KUL
AKL,YYZ
ICN,SFO
SYD,TUN
JNB,SCL
DFW,KMG
CLT,MNL
CBR,DFW
ORD,ADD
BSB,ICN
ALG,HRG
AKL,MEX
GRU,ICN
ADL,CGK
MAD,EZE
MEL,ATL
DXB,CMN
DXB,AKL
EZE,BOG
CPT,SEA
SIN,BOM
TPE,EZE
JED,DXB
ORD,AMS
DOH,CBR
CGK,LAS
CLO,CAN
JED,AKL
EZE,ATL
LAS,BOM
DXB,JED
PEK,MIA
ADD,BOG
CAI,SCL
PHX,SEA
BOG,CKG
JED,XIY
LGW,MNL
HKG,SIN
DEN,DOH
PEK,SVO
DMK,SYD
SIN,BOG
SHA,NBO
AMS,HND
HKG,SFO
SDU,LGW
SYD,EWR
CGK,IAH
MCO,HKG
XIY,PVG
CAN,CKG
DEN,GRU
IAH,BOM
SZX,LAX
CGK,CPT
DOH,SGN
AMS,ATL
FRA,LIM
ICN,BKK
SCL,XIY
KUL,TPE
AKL,DMK
ALG,BOS
LGW,HND
PHX,CLO
ALG,BOM
CAI,GRU
CDG,JED
KUL,LAS
ICN,MAD
BSB,BOG
YYZ,SHA
DOH,SEA
ICN,BOM
MNL,JFK
PEK,AMS
XIY,LAX
HND,CAN
ADD,DXB
MIA,JED
SYD,BOG
MAD,NBO
CLT,ORD
SEA,CAI
BOG,IAH
TPE,ORD
ADD,LGW
DEL,XIY
CPT,CLT
SIN,IAH
LAS,BSB
DXB,PVG
PVG,HRG
CKG,DEN
JFK,AKL
SDU,DEL
EWR,AMS
CAI,CGK
XIY,DXB
IAH,EZE
LHR,PEK
CAN,TUN
SGN,DXB
JED,PEK
DEL,NBO
KUL,NBO
FRA,LAS
YYZ,ADD
LOS,ORD
NBO,LIM
CLO,CMN
EWR,CKG
CMN,HRG
ATL,MAD
MEX,SZX
CPT,LAX
BKK,ALG
CLO,SVO
KUL,SDU
CBR,BKK
SVO,HGH
CBR,CLT
SFO,AMS
EWR,BOS
NBO,CBR
SYD,BOM
MEL,TUN
SZX,DEN
AMS,PEK
SYD,SEA
SEA,BCN
CAI,JNB
LHR,CDG
AMS,BCN
JFK,PEK
IST,YYZ
SIN,CLT
CGK,SDU
CDG,IAH
CLT,NBO
ADL,DEN
ADL,SHA
SHA,BKK
CBR,HND
HRG,AMS
EWR,CAN
BOS,TUN
ADD,CBR
CLT,LGW
MEX,BSB
MAD,CBR
HND,EZE
ADD,PVG
SFO,CLO
DMK,DEL
HRG,IAH
EZE,YYZ
BSB,EZE
LHR,BOG
CDG,SDU
BOG,BOS
AKL,DEL
BCN,SCL
CLT,MEX
BOS,BKK
SYD,LOS
HGH,LGW
SYD,ALG
LAS,DEL
AMS,ADD
IAH,SYD
HRG,KUL
SIN,BOS
CDG,HGH
KMG,JED
SFO,HGH
SCL,TUN
BOS,LIM
SHA,GRU
TUN,BOG
ICN,MEL
TUN,ATL
PEK,SGN
PEK,DMK
XIY,JNB
SHA,ICN
CDG,ALG
CMN,TUN
PEK,CBR
LGW,CGK
LAX,LGW
SVO,ADD
XIY,LOS
CMN,TPE
MNL,LGW
SVO,ADL
MIA,LOS
CGK,BKK
CMN,ORD
ADD,CDG
SIN,IST
ATL,SZX
KUL,AKL
CAI,SIN
SYD,MEX
SDU,HGH
CBR,ALG
PEK,JED
SCL,YYZ
NBO,ADL
LOS,AKL
EZE,CBR
SCL,SEA
SGN,CLO
KMG,PHX
ADD,IAH
SZX,JED
ATL,PHX
JED,BKK
SEA,DXB
MCO,AKL
CLT,LIM
LAS,MCO
ATL,EWR
HGH,MEX
LAS,PVG
MIA,TPE
HKG,FRA
MIA,LIM
SIN,CAI
EZE,TPE
ADL,LHR
TUN,MIA
IST,SZX
BOS,SCL
CKG,MCO
KUL,HKG
LAX,HGH
MEX,ORD
XIY,GRU
ALG,PEK
BOG,CMN
PVG,MIA
PHX,DOH
DFW,SGN
SGN,MEX
DEL,DOH
BCN,HND
YYZ,IAH
JFK,SVO
ORD,CPT
DFW,CLO
SVO,IAH
EZE,PVG
AKL,KUL
TPE,DFW
DXB,JNB
PEK,BOG
SIN,ADL
IAH,PEK
PEK,SYD
BOM,HRG
DXB,ICN
BKK,CKG
CBR,IAH
MAD,CMN
KUL,MEL
ALG,SHA
FRA,SFO
YYZ,JFK
MEL,DMK
MEX,IAH
AKL,PHX
SEA,SYD
IAH,MNL
DOH,BSB
JNB,LHR
CDG,BOG
LAS,CLO
BSB,KUL
IST,CAI
LOS,HND
EZE,LGW
BKK,HRG
MCO,NBO
ADD,ALG
BOG,ADL
MAD,BSB
ALG,MEL
LIM,TUN
SDU,MEL
SGN,JED
PHX,SYD
JED,TPE
XIY,MIA
LAX,CGK
AMS,JED
SIN,CBR
DXB,ADD
LHR,GRU
TUN,MAD
SEA,SHA
KMG,HGH
JFK,DOH
DEL,MCO
JNB,CLT
BOM,CKG
BKK,BOM
CAN,JFK
SHA,SIN
CLO,DOH
CAN,MNL
MIA,IAH
BOM,NBO
CKG,MEX
DFW,DXB
SEA,LAX
SIN,MEL
NBO,DEL
CLO,YYZ
SZX,HGH
CLO,PVG
ALG,SEA
DFW,CGK
JED,LGW
CDG,LIM
DMK,LGW
BOS,CKG
BOM,CLO
MAD,SDU
MCO,EZE
DEL,CMN
DOH,KMG
TPE,DOH
DEL,EWR
AKL,CLO
CDG,KMG
SFO,CAN
PHX,LAS
BOS,DMK
ADL,DFW
KUL,SIN
CKG,DXB
SHA,CBR
IAH,ORD
MCO,SCL
MNL,MAD
PEK,HGH
AMS,SHA
KUL,DOH
MEX,GRU
EWR,MEX
LIM,PEK
SGN,BKK
ADD,MEX
HKG,BOM
PVG,SGN
BOS,BOG
PHX,ATL
CMN,AMS
MEL,ADL
ALG,BCN
CGK,SCL
JFK,PVG
JFK,HRG
DEN,LOS
SGN,SYD
CLO,NBO
HRG,HND
DFW,FRA
SDU,CGK
CKG,SCL
JFK,BKK
LGW,YYZ
LAX,SIN
SCL,SVO
EWR,LAX
CAI,SHA
FRA,LOS
PVG,SIN
HRG,EZE
HKG,ALG
LAS,DXB
HRG,GRU
LGW,TPE
CKG,ICN
HND,HRG
HND,EWR
GRU,HKG
BOM,DEN
BCN,LOS
BOM,XIY
EZE,JNB
JNB,KMG
PVG,CAN
HKG,KMG
TUN,SEA
MCO,ADL
BOM,SZX
SDU,IAH
PHX,LHR
IAH,CPT
CAN,LAS
AKL,TUN
DEN,MCO
SFO,SVO
LAS,AKL
PHX,BOM
CKG,ADL
PEK,SFO
NBO,LAS
ALG,ICN
GRU,SVO
YYZ,LIM
AMS,DEN
SDU,CDG
EZE,ICN
KMG,YYZ
LIM,HRG
DMK,PEK
SZX,SEA
LOS,LIM
PEK,AKL
MIA,LAS
CBR,SDU
JNB,MNL
JNB,BOG
LIM,TPE
ICN,KMG
ATL,SEA
JNB,PHX
AKL,SEA
AKL,BOM
DOH,CAN
ATL,GRU
SZX,PEK
FRA,MNL
BKK,BOG
IAH,DEN
LIM,ORD
CBR,XIY
SDU,DFW
CLO,CKG
LOS,ADL
SCL,JNB
LAX,CLT
BSB,DFW
SIN,MIA
ALG,LGW
HND,PEK
EWR,CLO
BSB,CAI
XIY,BOG
CLT,SEA
FRA,DFW
CDG,SYD
MNL,BSB
CDG,CPT
TPE,BKK
BOM,BCN
SFO,CMN
DOH,JFK
MNL,IST
DMK,HKG
YYZ,MEL
MEX,JED
IST,CPT
LOS,FRA
SHA,LIM
PVG,IAH
NBO,SVO
DEL,LIM
BCN,SGN
CPT,CAI
KUL,MIA
AMS,SYD
KMG,SYD
MEL,HGH
ADD,LOS
AMS,MCO
BCN,MEL
SCL,SIN
DXB,DFW
SCL,CMN
CPT,SDU
AMS,ICN
AMS,BKK
ICN,BOS
SHA,DMK
CLT,BOM
GRU,SHA
ADD,CKG
DXB,ALG
DXB,CAN
ALG,TUN
CAI,EZE
CAI,LAX
JED,TUN
DEN,DMK
EWR,BOG
HKG,KUL
LHR,BOM
EWR,HGH
NBO,CPT
YYZ,SFO
LGW,LAS
TUN,CDG
HND,MNL
MNL,LAS
KUL,BOS
IST,LHR
SYD,YYZ
ADD,KMG
DXB,LAX
EWR,LIM
HGH,KUL
ATL,HGH
BCN,HGH
IST,MIA
HRG,LHR
SZX,HRG
AMS,HRG
ICN,LIM
SHA,MIA
HRG,SEA
DEL,SGN
LIM,ALG
HGH,MAD
SEA,LIM
LAS,JED
NBO,BOG
TPE,SIN
TPE,XIY
SDU,CKG
BSB,SZX
PEK,BKK
LGW,ADL
YYZ,LAX
CAN,SCL
ADL,BCN
SHA,KMG
EWR,LGW
CGK,DEL
LOS,SIN
JNB,CGK
CDG,BSB
MIA,ADD
EWR,KMG
IST,CGK
DEL,MAD
DOH,YYZ
PEK,DXB
ATL,LAX
SGN,HGH
FRA,GRU
MEL,DXB
DEL,LAS
JNB,EWR
BSB,NBO
ATL,CDG
CDG,CGK
CBR,MAD
FRA,BOM
LOS,CLT
CDG,ORD
CAI,BSB
LAX,AKL
SCL,JED
ORD,LGW
EZE,SCL
SCL,KUL
EWR,BSB
GRU,MCO
BOG,JFK
CPT,DOH
CBR,MIA
BOG,AKL
GRU,BOM
SDU,SCL
IAH,KMG
XIY,CAI
SIN,LGW
ADL,AKL
CGK,HRG
NBO,SGN
LHR,MAD
ICN,XIY
XIY,ATL
ADD,JED
BOS,FRA
CLT,MIA
HKG,SEA
LAS,KMG
SGN,SEA
ATL,LGW
IST,MEX
XIY,LGW
XIY,CGK
BKK,DFW
ADL,HND
CAN,LIM
FRA,PVG
ADL,SVO
IAH,BCN
XIY,SGN
BOM,LIM
SIN,ADD
ATL,MEL
BOG,MAD
GRU,TUN
HRG,MNL
XIY,BSB
LGW,NBO
CAI,SEA
LIM,BOM
CBR,CPT
CAI,CLO
CAI,MAD
MAD,LGW
LAS,TPE
SZX,BOM
SDU,BOG
YYZ,CLO
BOS,PVG
ORD,ADL
SYD,SVO
DMK,MNL
XIY,AMS
BKK,ICN
SZX,CBR
JNB,ICN
FRA,MAD
EZE,DXB
JED,SEA
LIM,CAI
SFO,SIN
MAD,TPE
CLT,SVO
MEL,CPT
CAI,MCO
XIY,HGH
IST,CAN
TUN,XIY
FRA,TPE
SYD,ATL
MEX,YYZ
HRG,LAS
SVO,XIY
DFW,HRG
TUN,EWR
LAS,BCN
LAS,LHR
BCN,IST
LAX,PEK
SZX,CLO
TPE,BOS
FRA,BCN
HGH,CAI
SIN,ORD
XIY,KMG
BOG,PHX
SIN,TPE
HRG,CAI
ADL,ATL
SEA,AMS
CAN,HND
SZX,LIM
MAD,YYZ
BOS,NBO
TPE,DEL
FRA,ATL
LAX,JNB
HND,KMG
SFO,SCL
MAD,DXB
PHX,MEL
BCN,BOG
CLO,HND
MEL,SZX
PVG,ADL
EWR,LAS
PEK,MEX
NBO,HKG
KMG,FRA
JNB,SYD
IAH,PVG
KMG,AMS
DFW,PHX
SCL,CPT
BOG,CLT
LOS,KMG
ICN,EZE
MAD,JNB
PHX,ADD
MEL,SVO
